PrepId,Description,PakQty,PakUOM,InventoryGroup,StdQty,StdUom
P-61901,ADD|Gomae|broccoli,120.0,g,,120.0,g
P-57304,ADD|Pasta accoutresmonts| +2,150.0,g,,150.0,g
P-47540,Alfredo- 2018,15.0,L,PREP,15000.0,ml
P-46066,Almond Milk Yeild ,900.0,ml,,900.0,ml
P-49557,ALMOND UNSALTED CUP,1.0,cup,PREP,236.588125,ml
P-8814,Aoli- RoastedGarlic Thyme,1.1,L,,1100.0,ml
P-49605,APPLE|Cubed ,75.0,g,,75.0,g
P-46871,Arancini- dredge,1.5,Kg,,1500.0,g
P-26184,BAKED|Beans,9.0,Kg,PREP,9000.0,g
P-55682,BAKED|Beans|FF,10.0,Kg,PREP,10000.0,g
P-54666,BAKED|Pasta|Chicken Alfredo,6.176,Kg,,6176.0,g
P-54664,BAKED|Pasta|Chorizo Penne,7.36,Kg,,7360.0,g
P-48759,BANANA CHIP CUP G&G,1.0,cup,PREP,236.588125,ml
P-70055,BASIC|Egg Omelette|AAD,1.0,each,,1.0,each
P-44724,BASIC|Omelett|Egg White,1.0,each,,1.0,each
P-41321,BATCH| Fish Batter 2.0,1.2,L,FEAST,1200.0,ml
P-27317,BATCH|3 Bean Vegetable Chili,21.0,Kg,PREP,21000.0,g
P-26682,BATCH|Black/White Sesame Seeds,907.186,g,PREP,907.186,g
P-68381,BATCH|Brocco Wings|Baked,1.0,Kg,,1000.0,g
P-56699,BATCH|Cauliflower Wings|Baked,1.0,Kg,,1000.0,g
P-55945,BATCH|Chaat Salad,1.5,Kg,,1500.0,g
P-64163,Batch|Chicken Burger|Shoyu,7.65,Kg,PREP,7650.0,g
P-68227,BATCH|Chickpea Vindaloo,1.2,Kg,PREP,1200.0,g
P-26333,BATCH|Citrus Herb Aioli,3.0,L,PREP,3000.0,ml
P-53598,BATCH|Coleslaw mix,1.5,Kg,,1500.0,g
P-56629,BATCH|Corn Succotash,2.7,Kg,,2700.0,g
P-56398,BATCH|Guacamole,4.5,Kg,PREP,4500.0,g
P-44643,BATCH|Hashbrown|GRL,2.0,Kg,,2000.0,g
P-26075,BATCH|Jalapeno Cilantro Slaw,5.0,Kg,PREP,5000.0,g
P-56427,BATCH|Olive Tapenade ,350.0,g,,350.0,g
P-58350,BATCH|Pumpkin Coconut Sauce,5.0,L,,5000.0,ml
P-43729,BATCH|Shoyu Chicken Thigh,7.65,Kg,PREP,7650.0,g
P-56698,BATCH|Tofu Lardons,1.0,Kg,,1000.0,g
P-56763,BATCH|Vegan Blanco sauce|MC,0.75,L,,750.0,ml
P-69680,BATCH|ZucStick|Baked,1.0,Kg,,1000.0,g
P-56700,BATTER|Cauliflower Wings,1.0,L,,1000.0,ml
P-15353,BATTER|Tempura,5.0,L,PREP,5000.0,ml
P-44752,BBQ Farmers lunch chicken,120.0,g,,120.0,g
P-47328,BBQ|salmon ,140.0,PTN,,140.0,PTN
P-47705,BC Mushroom Quinoa Bowl,1.0,each,,1.0,each
P-29190,Bean-Mixed Ragout Prep,15.0,Kg,,15000.0,g
P-45097,Beans-GarbanzoYeild,1.9,Kg,,1900.0,g
P-7636,Beans-Kidney Yeild,1.9,Kg,,1900.0,g
P-37867,Beans-Romano Prep,5.0,Kg,,5000.0,g
P-49155,BEEF|SHVD inside round|Pho|FLX,6.0,Kg,,6000.0,g
P-22761,BEV|Juice Bulk|Apple,18.62,L,,18620.0,ml
P-22764,BEV|Juice Bulk|Orange,15.96,L,,15960.0,ml
P-22768,BEV|Pop|Bulk|Coke Diet,120.0,L,,120000.0,ml
P-62687,BEV|Pop|Bulk|Coke Zero,60.0,L,,60000.0,ml
P-64865,big chicken wing|GRL,9.9,Kg,,9900.0,g
P-52941,BISQUE|Coconut| taco Prawn|FLX,0.5,L,,500.0,ml
P-49760,BLANCHED|Sprouts Spinach,0.2,Kg,,200.0,g
P-61843,BNO|Burrito Vegetables|VEGAN,0.5,Kg,,500.0,g
P-26047,BOILED|Hard Boiled Eggs FT,50.0,ea,PREP,2500.0,g
P-49607,BONES|Halibut|Bouillabaisse ,35.0,L,,35000.0,ml
P-61995,BOUQETGARNIS|bay rosmur thyme,600.0,g,,600.0,g
P-53001,BOUQETGARNIS|lemongrass thyme,600.0,g,,600.0,g
P-50473,BRAISED|Beef Short Ribs,8.5,Kg,PREP,8500.0,g
P-44691,BRAISED|cabbage,9.5,Kg,PREP,9500.0,g
P-13890,Bread for toast,30.0,slice,,1500.0,g
P-64672,Bread ratio|popRS,1.0,CT,,45.0,g
P-50725,BREAD|Focaccia|Portion ,32.0,ea,PREP,907.9999999999999,g
P-7523,BREAD|Garlic bread country|1ea,12.0,ea,PREP,340.49999999999994,g
P-62284,BREAD|Garlic cheezey toast|FLX,16.0,ea,,954.0,g
P-48520,BREAD|Garlic|SourDough5/8,22.0,slice,,954.0,g
P-50831,BREADED|Chicken|Karaage Thigh,4.5,Kg,,4500.0,g
P-45062,BREADING|Chick Wings|GFree,7.3,Kg,PREP,7300.0,g
P-50829,BRINE|Pork Belly|overnight,8.0,Kg,,8000.0,g
P-50535,BRINE|Pork|Liquid,43.0,L,,43000.0,ml
P-69856,BRINED|chicken thigh|FNH,150.0,g,,150.0,g
P-51131,BRINED|Pork Butt|Marinated,8.0,Kg,,8000.0,g
P-58362,BRINED|Turkey|Breast,9.0,Kg,PREP,9000.0,g
P-44906,Broccoli-Vegan Cheese Prep,1.275,Kg,,1275.0,g
P-29126,BROTH dashi old recipe,11.0,L,PREP,11000.0,ml
P-7537,BROTH|Beef Broth| from Conc,20.0,L,,20000.0,ml
P-49606,BROTH|Bouillabaisse|DOD,20.0,L,PREP,20000.0,ml
P-53147,BROTH|Ramen|MISO,120.0,L,,120000.0,ml
P-26101,BROTH|Ramen|tonkotsu,30.0,L,PREP,30000.0,ml
P-43933,BROTH|Udon,120.0,L,PREP,120000.0,ml
P-53000,BRUISED|Lemongrass,1000.0,g,,1000.0,g
P-36858,Brussel Sprout-Fried,4.5,Kg,PREP,4500.0,g
P-46861,Buns- toasted po-boy slider,12.0,each,,12.0,each
P-51231,BURGER|Sets|basic,275.0,each,,13750.0,g
P-46863,BUTTER|Clarified,0.75,Kg,,750.0,g
P-6567,BUTTER|Garlic chili lime|JB,2.2,Kg,PREP,2200.0,g
P-26077,BUTTER|Garlic|Good,2.268,Kg,PREP,2268.0,g
P-43641,BUTTER|Maple,700.0,g,PREP,700.0,g
P-46634,BVSTO - Bannock,3000.0,g,,3000.0,g
P-46644,BVSTO - Fire Roasted Corn,96.0,PTN,,96.0,PTN
P-46636,BVSTO - Vegan Mushroom Ragout,6.0,Kg,,6000.0,g
P-46638,BVSTO - Wild Rice ,3.5,Kg,,3500.0,g
P-46641,BVSTO- Wild & BrownRice Pilaf,30.0,PTN,,5160.0,g
P-46635,BVSTO|2% salt brine,10.0,L,,10000.0,ml
P-46643,BVSTO|Salmon (Brined&Smoked),50.0,PTN,,50.0,PTN
P-46516,CAL|Enchilada Filling,2.25,Kg,,2250.0,g
P-40626,CAL|Enchilada Sauce,1.0,L,PREP,1000.0,ml
P-46514,CAL|Roasted Jalepeno,0.8,Kg,,800.0,g
P-59581,CAL|Tofu|Cumin & Lime,5.0,Kg,PREP,5000.0,g
P-40407,Caliente-Chips & Salsa,1.0,1UN,,230.5,g
P-40627,Caliente-Quinoa Enchilada,15.0,PTN,PREP,15.0,PTN
P-46078,Cantaloupe Yeild,1.9,Kg,,1900.0,g
P-14076,Cereal Breakfast - Small Bowl,6.0,PTN,,700.0,g
P-14077,Cereal Breakfast Lg Bowl,6.0,PTN,,1400.0,g
P-49589,CEVICHE|Scallop|FLX,1.1,Kg,,1100.0,g
P-14135,Cheese White Cheddar Sliced,2.0,slice,,2.0,slice
P-54198,Cheese|tortellini,13.0,Kg,,13000.0,g
P-70815,Chicken Marinated LemonGrass,18.0,Kg,,18000.0,g
P-64422,Chickpeagreeksalad|popRS,20.0,Kg,,20000.0,g
P-50500,CHIFFONADE|Basil,190.0,g,,190.0,g
P-57337,CHIFFONADE|Mint,1.0,Kg,,1000.0,g
P-61991,CHILLED|brocco & cauli,500.0,g,,500.0,g
P-48763,CHOCOLATE ALMOND BARK CUP,1.0,cup,PREP,236.588125,ml
P-49418,CHOCOLATE RAISINS CUP,1.0,cup,PREP,236.588125,ml
P-56946,CHOPPED|anchovy|PREP,1.0,Kg,,1000.0,g
P-24750,CHOPPED|Cilantro,0.5,Kg,,500.0,g
P-50517,CHOPPED|Dill,310.0,g,,310.0,g
P-53735,CHOPPED|pickle,900.0,g,,900.0,g
P-54799,CHOWDOWN|Broth|SP,20.0,L,,20000.0,ml
P-53373,Compote| Rhubarb strawb,7.0,Kg,,7000.0,g
P-26022,COMPOTE|Apple,1.3,L,ZDONT USE OK - PREP,1300.0,ml
P-50739,COMPOTE|Apple Cinnamon|AAD,2.5,L,PREP,2500.0,ml
P-64884,Compote|Blackberry|AAD,7.0,Kg,,7000.0,g
P-47839,COMPOTE|Blueberry|AAD,2.2,L,PREP,2200.0,ml
P-50337,COMPOTE|Peach Rosemary,5.5,L,,5500.0,ml
P-69599,COMPOTE|strawberry rhubarb,3.268,L,PREP,3268.0,ml
P-58949,COMPOTE|Strawberry|AAD,7.0,L,PREP,7000.0,ml
P-55265,COOK|Eggplant grilled|POP,10.0,Kg,,10000.0,g
P-44817,COOKED|2 squash blend|SL,4.0,Kg,,4000.0,g
P-55099,COOKED|6 oz Burger Patty,1.0,PTN,,170.0,g
P-35823,COOKED|Aloo Gobi,11.0,Kg,PREP,11000.0,g
P-50231,COOKED|Asparagus,0.05,Kg,,50.0,g
P-34084,COOKED|Bacon,0.02,Kg,PREP,20.0,g
P-50866,COOKED|Bacon Porkloin|SL,1.6,Kg,PREP,1600.0,g
P-51508,COOKED|Bacon|(2) Slice,2.0,slice,,57.0,g
P-70741,Cooked|Bahn Mi Chicken,9.0,Kg,,9000.0,g
P-26913,COOKED|Baked Acorn Squash|,0.8,Kg,,800.0,g
P-48877,COOKED|beef flat roast|SL,5.0,Kg,,5000.0,g
P-50886,COOKED|Beet w/ Citrus Glazw|SL,4.75,Kg,PREP,4750.0,g
P-52947,COOKED|Beets|Charred,1.0,Kg,,1000.0,g
P-45118,COOKED|Beets|Roasted|SL,4.75,Kg,PREP,4750.0,g
P-51540,COOKED|Black Turtle Beans,3.0,Kg,,3000.0,g
P-52946,COOKED|Blistered raddish|,100.0,g,,100.0,g
P-50758,COOKED|Bok choy|SL,1.5,Kg,,1500.0,g
P-50761,COOKED|Braised Cabbage|SL,2.0,Kg,,2000.0,g
P-37778,COOKED|Broccoli|SL,4.0,Kg,,4000.0,g
P-50749,COOKED|Brown Rice & herb|SL,4.0,Kg,,4000.0,g
P-50717,COOKED|Brussel sprout Roasted,0.85,Kg,,850.0,g
P-56910,COOKED|burger blend|GRL,1.0,PTN,,122.0,g
P-7337,COOKED|Butter Chicken|USE ME,55.0,Kg,PREP,55000.0,g
P-53814,COOKED|buttermilk chicken,1.0,ea,,140.0,g
P-9852,"COOKED|Butternut Squash|3/4""",1.7,Kg,,1700.0,g
P-50882,COOKED|Butternut Squash|BIGVEG,3.6,Kg,,3600.0,g
P-46545,COOKED|Cajun Chicken,16.0,Kg,PREP,16000.0,g
P-26068,COOKED|Caramelized Onion,1.2,Kg,PREP,1200.0,g
P-46357,COOKED|Caramelized Onion big,7.0,Kg,,7000.0,g
P-50712,COOKED|Carrots|maple evoo|SL,0.75,Kg,,750.0,g
P-50295,COOKED|Cauliflower + brocco|SL,180.0,g,,180.0,g
P-37780,COOKED|Cauliflower|Roast|Prep,4.5,Kg,,4500.0,g
P-50891,COOKED|Chard + coconut milk|SL,1.0,Kg,,1000.0,g
P-55141,COOKED|Charred Corn,2.0,Kg,PREP,2000.0,g
P-62160,COOKED|chicken breast skin ,0.75,Kg,,750.0,g
P-52117,COOKED|Chicken Lemon Pepper|SL,300.0,g,,300.0,g
P-65253,COOKED|Chicken pot pie|FILLING,7.0,Kg,PREP,7000.0,g
P-48870,COOKED|Chicken Stirfry ,6.3,Kg,,6300.0,g
P-46328,COOKED|Chicken Thigh B.I.x2|SL,180.0,g,,180.0,g
P-50777,COOKED|Chicken Thigh Herb|SL,150.0,g,PREP,150.0,g
P-51130,COOKED|Chicken Thigh|Boneless,140.0,g,PREP,140.0,g
P-56717,COOKED|Chicken thigh|Burger,140.0,g,,140.0,g
P-57066,COOKED|Chicken thigh|lemn/pepp,180.0,g,,180.0,g
P-62183,COOKED|Chicken thigh|rosemary,0.8,Kg,,800.0,g
P-51988,COOKED|Chicken Wings,9.9,Kg,PREP,9900.0,g
P-10873,COOKED|Chicken|Honey Sesame,4.0,Kg,PREP,4000.0,g
P-50854,COOKED|Chicken|Karaage,80.0,g,,80.0,g
P-40582,COOKED|Chicken|Lemongrass,8.5,Kg,PREP,8500.0,g
P-50876,COOKED|Chimichuri Thigh|SP,9.0,Kg,,9000.0,g
P-44592,COOKED|Chorizo Grind|GRL,3.5,Kg,PREP,3500.0,g
P-55260,COOKED|Coconut steamed/ rice,7.5,Kg,PREP,7500.0,g
P-53357,COOKED|Cod| POP|MR,0.75,Kg,,750.0,g
P-51145,COOKED|Cod|Taco Meat,0.75,Kg,,750.0,g
P-32192,COOKED|Creamed Corn,5.0,Kg,PREP,5000.0,g
P-56778,COOKED|Cremini mushroom|,0.75,Kg,,750.0,g
P-50620,COOKED|Creole Chicken thigh|SL,1.5,Kg,,1500.0,g
P-65937,COOKED|Crispy Chicken thigh,4.1,Kg,,4100.0,g
P-50921,COOKED|Crispy Chickpea,2.6,Kg,,2600.0,g
P-57373,COOKED|Crispy potatos,1.0,Kg,,1000.0,g
P-46911,COOKED|Crispy Yam Chips,3.5,Kg,,3500.0,g
P-50752,COOKED|Curry Brown Rice|SL,4.0,Kg,,4000.0,g
P-50870,COOKED|Curry steamed potato|SL,1.0,Kg,,1000.0,g
P-50624,COOKED|Dirty Rice|SL,600.0,g,,600.0,g
P-7137,COOKED|Drumsticks Halal,350.0,piece,,350.0,piece
P-45100,COOKED|Eggplant|Grilled ,9.75,Kg,,9750.0,g
P-26188,COOKED|Elbow Macaroni,2.0,lb,ZDONT USE OK - PREP,907.184,g
P-50879,COOKED|Fennel Roasted|SL,2.0,Kg,,2000.0,g
P-52127,COOKED|Garlic Mashed Potato|SL,4.0,Kg,,4000.0,g
P-50290,COOKED|Green beans|SL,2.0,Kg,,2000.0,g
P-9742,COOKED|Grilled Leeks,27.0,Kg,,27000.0,g
P-62436,COOKED|Halibut cocolime|SP,15.8,Kg,,15800.0,g
P-51134,COOKED|Hard Boiled Egg,2.0,un,PREP,100.0,g
P-50868,COOKED|Herb Potato Steamed,1.0,Kg,,1000.0,g
P-50884,COOKED|Honey Beets|SL,4.75,Kg,PREP,4750.0,g
P-50250,COOKED|Honey Glaze Carrots,18.5,Kg,,18500.0,g
P-50759,COOKED|Italian Veg|SL ,4.0,Kg,,4000.0,g
P-56942,COOKED|Kale wilted|plain|SL,1.25,Kg,,1250.0,g
P-50892,COOKED|Kale|wilted|SL,1.8,Kg,,1800.0,g
P-36899,COOKED|kuttera rst|SL,10.0,ea,SEAFOOD,10.0,ea
P-50638,COOKED|Lamb Leg Roast|SL,2.75,Kg,,2750.0,g
P-26229,COOKED|Lasagna Noodles,2.0,lb,ZDONT USE OK - PREP,907.184,g
P-55127,COOKED|Lasagna Vegetables,5.0,Kg,,5000.0,g
P-62143,COOKED|lasagne veg|SL,4.0,Kg,,4000.0,g
P-62087,COOKED|lemon thyme breast,1.0,Kg,,1000.0,g
P-47353,COOKED|Maple Salmon,11.0,Kg,,11000.0,g
P-50942,COOKED|Maple Yam Mash|SL,5.0,Kg,,5000.0,g
P-56934,COOKED|Marinated chicken|GZA,1.25,Kg,,1250.0,g
P-7093,COOKED|Mashed Potatoes,15.0,Kg,PREP,15000.0,g
P-50753,COOKED|Mexican Brown Rice,1.7,Kg,,1700.0,g
P-37870,COOKED|Mushroom,6.0,Kg,,6000.0,g
P-53319,COOKED|Olive dressed Thigh|SL,160.0,g,,160.0,g
P-50880,COOKED|Oyster Mushroom roasted,600.0,g,,600.0,g
P-50763,COOKED|Parsnip roasted|SL,1.6,Kg,,1600.0,g
P-10264,COOKED|Pasta|Macaroni,40.0,lb,PREP,18143.68,g
P-47828,COOKED|Pasta|Penne WW,9.072,Kg,PREP,9072.0,g
P-26216,COOKED|Pasta|Penne|WW,2.9,Kg,PREP,2900.0,g
P-50497,COOKED|Pasta|Spag|WW,4.0,Kg,PREP,4000.0,g
P-70984,COOKED|Pate brisee pastry lid,24.0,ea,,24.0,ea
P-14366,COOKED|Perogy,540.0,piece,,17500.0,g
P-68792,COOKED|Picadillo Beef,8.0,Kg,,8000.0,g
P-37297,COOKED|Poached Egg|Tray,1.0,each,,50.0,g
P-62112,COOKED|Por|Bacon/Pork loin,8.25,Kg,,8250.0,g
P-59795,COOKED|Porchetta Rolled,8.9,Kg,,8900.0,g
P-64521,COOKED|pork belly tajin|CAL,20.0,Kg,PREP,20000.0,g
P-32692,COOKED|Pork Belly|Asian,20.0,Kg,PREP,20000.0,g
P-50773,COOKED|Pork chop Cajun,12.0,CT,,12.0,CT
P-50776,COOKED|Pork chop|herbs|SL ,12.0,CT,,3140.0,g
P-62154,COOKED|Pork Loin|Ginger,750.0,g,,750.0,g
P-50864,COOKED|Pork Loin|maple balls,750.0,g,,750.0,g
P-50775,COOKED|Potato Herb|SL,1.0,Kg,,1000.0,g
P-50869,COOKED|Potato paprika Steamed,1.0,Kg,,1000.0,g
P-50240,COOKED|Potato Pave,2.5,Kg,,2500.0,g
P-50897,COOKED|Potato purple ubc|SL,9.0,Kg,,9000.0,g
P-50871,COOKED|Potato Roasted Curry,1.0,Kg,,1000.0,g
P-50940,COOKED|Potato|Mashed Kale,3.0,Kg,,3000.0,g
P-47346,COOKED|Potatos|potato salad,0.9,Kg,,900.0,g
P-57071,COOKED|Pozole pork|CAL,3.5,Kg,,3500.0,g
P-65834,COOKED|Prawn burger patty|POP|,85.0,g,,85.0,g
P-7736,COOKED|Quinoa,5.4,Kg,PREP,5400.0,g
P-50287,COOKED|Quinoa and Kale|SL,10.0,Kg,,10000.0,g
P-50873,COOKED|Quinoa curry,10.0,Kg,,10000.0,g
P-50872,COOKED|Quinoa Kale,0.11,Kg,,110.0,g
P-50288,COOKED|Quinoa|SL,10.0,Kg,,10000.0,g
P-51525,COOKED|Ramen Noodles,2.0,Kg,,2000.0,g
P-53781,COOKED|Ravioli|Butternutsquash,640.0,g,,640.0,g
P-50229,COOKED|RIB Braised,2.2,Kg,,2200.0,g
P-50754,COOKED|Rice Italian|SL,2.5,Kg,,2500.0,g
P-26143,COOKED|Rice|Brown Basmati,4.536,Kg,PREP,4536.0,g
P-41300,COOKED|Rice|Brown Calrose,2.5,Kg,PREP,2500.0,g
P-44637,COOKED|Rice|Chipotle,10.0,Kg,PREP,10000.0,g
P-35895,COOKED|Rice|Coconut Pilaf,5.0,Kg,PREP,5000.0,g
P-47329,COOKED|Rice|Garlic shallot|SL,3.5,Kg,,3500.0,g
P-50883,COOKED|Rice|Sushi,1.0,Kg,,1000.0,g
P-70678,COOKED|Rice|White sushi,2.5,Kg,PREP,2500.0,g
P-6975,COOKED|Rice|Whole Grain,9.0,Kg,,9000.0,g
P-26144,COOKED|Rice|With Beans,12.0,Kg,PREP,12000.0,g
P-50861,COOKED|Roast beef|SL,3.25,Kg,PREP,3250.0,g
P-50713,COOKED|Roasted Carrots ubc|SL,0.8,Kg,,800.0,g
P-50617,COOKED|Roasted Mushrooms|SL,0.6,Kg,,600.0,g
P-50757,COOKED|Roasted Peppers|SL,1.6,Kg,,1600.0,g
P-50372,COOKED|Roasted Pork Char sui,2.78,Kg,PREP,2780.0,g
P-7078,COOKED|Roasted rosemary potato,25.0,Kg,,25000.0,g
P-45072,COOKED|Root veg and sage,9.5,Kg,,9500.0,g
P-7119,COOKED|Root Vegetable UBC|SL,1.814,Kg,,1814.0,g
P-50769,COOKED|Salmon Cajun|SL,2.0,Kg,,2000.0,g
P-50767,COOKED|Salmon Candy Maple|SL,1.5,Kg,,1500.0,g
P-50770,COOKED|Salmon Citrus|SL,2.0,Kg,PREP,2000.0,g
P-50766,COOKED|salmon coconut ginger,9.0,Kg,,9000.0,g
P-50768,COOKED|Salmon dill|SL,1.9,Kg,,1900.0,g
P-58377,COOKED|salmon|kuttera skin off,850.0,g,,850.0,g
P-62148,COOKED|Salmon|SL,1.89,Kg,,1890.0,g
P-50615,COOKED|Side|Potato Scalloped,1.0,Kg,,1000.0,g
P-71079,COOKED|Sloppy Joe Sauce,65.0,L,PREP,65000.0,ml
P-26182,COOKED|Slow Roasted Ribs,16.0,Kg,PREP,16000.0,g
P-46359,COOKED|Smokie Sausage,4.75,Kg,,4750.0,g
P-26390,COOKED|Soba Noodles,4.536,Kg,PREP,4536.0,g
P-35337,COOKED|Soft Polenta,2.15,Kg,ZDONT USE OK - PREP,2150.0,g
P-35689,COOKED|Sorghum,3.28,Kg,PREP,3280.0,g
P-54792,COOKED|spinach wilted|DEL,0.5,Kg,,500.0,g
P-44737,COOKED|spinach|creamed,1.25,Kg,PREP,1250.0,g
P-57372,COOKED|Steamed potato,9.0,Kg,,9000.0,g
P-70971,COOKED|stephs chicken|POP,12.0,Kg,,12000.0,g
P-70974,cooked|stephscollard green|POP,1.5,Kg,,1500.0,g
P-34121,COOKED|StirFryChicken,4.0,Kg,PREP,4000.0,g
P-9857,COOKED|Sweet Potato ,15.876,Kg,,15876.0,g
P-60812,COOKED|Tart Shell,1.0,each,,120.0,g
P-57186,COOKED|Tempeh|Grilled,1.0,Kg,,1000.0,g
P-57263,COOKED|Tofu butter chicken,55.0,Kg,,55000.0,g
P-55605,COOKED|turkey pot pie|FILLING,7.0,Kg,PREP,7000.0,g
P-50862,COOKED|Turkey Roast|SL,22.5,Kg,PREP,22500.0,g
P-64696,COOKED|Turkey|Sliced|50g,50.0,g,,50.0,g
P-44753,COOKED|Veg|Ginger Garlic Broc,1.0,Kg,,1000.0,g
P-47360,COOKED|Vermicelli rice noodle,1.5,Kg,,1500.0,g
P-22963,COOKED|waffle|FNH,1.0,ea,PREP,1.0,ea
P-26884,COOKED|Whole Grain Brown Rice,4.0,Kg,,4000.0,g
P-55438,COOKED|WW Elbow Macaroni,9.09,Kg,PREP,9090.0,g
P-50941,COOKED|Yam Mashed|SL,9.0,Kg,,9000.0,g
P-62239,COOKED|Yam stuffed breast,150.0,g,,150.0,g
P-44631,Coriander seed powder,200.0,g,,200.0,g
P-9512,Couscous Mint Carrot Moro,5.0,Kg,,5000.0,g
P-26401,CRISPY|Chickpeas,2.75,Kg,ZDONT USE OK - PREP,2750.0,g
P-46546,CRUMBLED|Feta,2.9,Kg,,2900.0,g
P-44517,Crushed Spanish Potatos,0.454,Kg,,454.0,g
P-53002,CUBED|Fennel|Yield,780.0,g,,780.0,g
P-7570,CUT|Spring Roll Veggie,1.0,ea,,34.2,g
P-40886,Delish-Vegan Chocolate Mousse,10.0,PTN,,10.0,PTN
P-69721,DES|Bar|Apple Crumble,1.0,slice,BAKING-RAW INGREDIENTS,1.0,slice
P-22037,DES|Bar|Brownie Double Choc,1.0,slice,BAKING-RAW INGREDIENTS,70.0,g
P-22029,DES|Bar|Nanaimo,1.0,slice,BAKING-RAW INGREDIENTS,70.0,g
P-22032,DES|Bar|Rocky Road Brownie,1.0,slice,BAKING-RAW INGREDIENTS,70.0,g
P-48485,DES|Bar|Salty Caramel,1.0,slice,BAKING-RAW INGREDIENTS,70.0,g
P-50510,DES|Bar|Triple Chocolate,1.0,slice,BAKING-RAW INGREDIENTS,70.0,g
P-22030,DES|Cake|Black Forest,1.0,slice,BAKING-RAW INGREDIENTS,100.0,g
P-69723,DES|Cake|Carrot,1.0,slice,BAKING-RAW INGREDIENTS,1.0,slice
P-63831,DES|Cake|Chocolate Layer,1.0,slice,BAKING-RAW INGREDIENTS,100.0,g
P-69719,DES|Cake|German Chocolate,1.0,slice,BAKING-RAW INGREDIENTS,1.0,slice
P-69720,DES|Cake|Maple Mania,1.0,slice,BAKING-RAW INGREDIENTS,1.0,slice
P-38172,DES|Cake|Slice Assorted,1.0,PTN,BAKED GOODS,100.0,g
P-22048,DES|Cake|Sticky Toffee,1.0,slice,BAKING-RAW INGREDIENTS,100.0,g
P-22042,DES|Cake|Strawberry Cream,1.0,slice,BAKING-RAW INGREDIENTS,100.0,g
P-22049,DES|Cake|Tiramisu,1.0,slice,BAKED GOODS,100.0,g
P-63830,DES|Cake|Triple Tiger,1.0,slice,BAKING-RAW INGREDIENTS,100.0,g
P-65776,DES|Choco Nuts Bark|Uncle ED,4.0,Kg,,4000.0,g
P-48863,DES|Pudding|Coco Rice,12.0,CT,,2241.0,g
P-38170,DES|Square|Asst|Whole,1.0,PTN,BAKED GOODS,100.0,g
P-23837,DESSERT SOFT SERVE ASST,3.0,Kg,,3000.0,g
P-52950,DESSERT|Baked Yogurt|BBC,15.0,each,,15.0,each
P-50565,DICED|Carrot,0.95,Kg,,950.0,g
P-9717,DICED|Carrot Jumbo|1/4,1.0,lb,,453.592,g
P-9719,DICED|Carrot Jumbo|3/4,1.0,lb,,453.592,g
P-41094,"DICED|Carrot|1/4""",11.17,Kg,,11170.0,g
P-43702,"DICED|Carrot|3/4""",11.17,Kg,,11170.0,g
P-9735,DICED|Celery|1/4,0.454,Kg,,454.0,g
P-41095,"DICED|Celery|1/4""",13.608,Kg,,13608.0,g
P-9736,DICED|Celery|3/4,1.0,lb,,453.592,g
P-44314,"DICED|Celery|3/4""",13.608,Kg,,13608.0,g
P-51244,DICED|Cucumber,850.0,g,,850.0,g
P-10115,DICED|Cucumber,6.0,Kg,,6000.0,g
P-43962,"DICED|Cucumber|1/4""",3.3,Kg,PREP,3300.0,g
P-38554,"DICED|Cucumber|3/4""",3.3,Kg,PREP,3300.0,g
P-64015,DICED|Eggplant|Prep,0.7,Kg,,700.0,g
P-50692,DICED|Fry tofu,0.1,Kg,,100.0,g
P-9738,DICED|Green Onion|1/4,1.0,Kg,,1000.0,g
P-9741,DICED|Green Onion|1/8,1.0,Kg,,1000.0,g
P-9740,"DICED|Green Onion|3/4""",1.0,Kg,,1000.0,g
P-50839,DICED|Green Pepper,800.0,g,,800.0,g
P-35773,"DICED|Green Pepper|3/4""",1.0,Kg,PREP,1000.0,g
P-9768,DICED|GreenPepper|1/4 ,0.5,lb,,226.796,g
P-9769,DICED|GreenPepper|3/4,1.0,lb,,453.592,g
P-61994,DICED|ham,1.0,Kg,,1000.0,g
P-9746,DICED|Jumbo Onion|1/4,1.0,lb,,453.592,g
P-9748,DICED|Jumbo Onion|3/4,1.0,lb,,453.592,g
P-50563,DICED|Leek,0.45,lb,,204.1164,g
P-50550,DICED|Onion Red,23.0,lb,,10432.616,g
P-50552,DICED|Onion Yellow,23.0,lb,,10432.616,g
P-55960,DICED|Potato(small),1.0,Kg,,1000.0,g
P-43440,"DICED|Red Onion 1/4""",11.01,Kg,PREP,11010.0,g
P-57499,DICED|Red Onion 1/8,11.0,Kg,PREP,11000.0,g
P-38515,"DICED|Red Onion 3/4""",11.01,Kg,PREP,11010.0,g
P-50837,DICED|Red Pepper,800.0,g,,800.0,g
P-9765,"DICED|Red Pepper|1/4""",1.0,Kg,,1000.0,g
P-9767,DICED|Red Pepper|3/4,1.0,Kg,,1000.0,g
P-38516,"DICED|Red Pepper|3/4""",1000.0,g,,1000.0,g
P-44429,"DICED|Roma Tomato|1/4""",1.0,Kg,PREP,1000.0,g
P-50568,DICED|Shallot,0.95,Kg,,950.0,g
P-9783,DICED|Tomato Diced|1/8,1.0,lb,,453.592,g
P-9782,"DICED|Tomato|1/4""",0.454,Kg,,454.0,g
