IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
P-23310,9.000,oz,0.02834950,1.0000,R-38033
I-19298,1.000,bottle,1.00000000,1.0000,R-38035
I-2195,1.000,CT,1.00000000,1.0000,R-38037
I-2197,1.000,CT,1.00000000,1.0000,R-38038
I-11794,1.000,each,1.00000000,1.0000,R-38039
I-20923,1.000,CT,1.00000000,1.0000,R-38047
I-37119,1.000,ea,1.00000000,1.0000,R-38096
I-37115,1.000,ea,1.00000000,1.0000,R-38097
I-53846,1.000,414ML,1.00000000,1.0000,R-38098
I-2196,1.000,CT,1.00000000,1.0000,R-38104
I-37114,1.000,ea,1.00000000,1.0000,R-38105
I-13302,1.000,CT,1.00000000,1.0000,R-38110
I-3524,40.000,g,0.00100000,1.0000,R-38110
I-14177,1.000,oz,0.02834950,1.0000,R-38111
I-2159,2.000,CT,1.00000000,1.0000,R-38111
I-33795,6.000,oz,0.06250000,1.0000,R-38111
P-41158,60.000,ml,0.00100000,1.0000,R-38111
P-9733,0.250,oz,0.02834950,1.0000,R-38111
I-1627,1.000,500ML,1.00000000,1.0000,R-38115
I-1639,1.000,500ML,1.00000000,1.0000,R-38116
I-1648,1.000,500ML,1.00000000,1.0000,R-38117
I-1731,1.000,500ML,1.00000000,1.0000,R-38118
I-31093,1.000,ea,1.00000000,1.0000,R-38119
I-1659,1.000,473ML,1.00000000,1.0000,R-38120
I-1634,1.000,500ML,1.00000000,1.0000,R-38122
P-23151,13.000,oz,0.02834950,1.0000,R-38159
P-23310,13.000,oz,0.02834950,1.0000,R-38159
P-38157,6.000,oz,0.02834950,1.0000,R-38159
P-23151,6.000,oz,0.02834950,1.0000,R-38160
P-23310,6.000,oz,0.02834950,1.0000,R-38160
P-38157,4.000,oz,0.02834950,1.0000,R-38160
I-11365,1.000,CT,1.00000000,1.0000,R-38166
I-11364,1.000,CT,1.00000000,1.0000,R-38167
I-2159,1.000,CT,1.00000000,1.0000,R-38256
I-3387,5.000,ml,0.00100000,1.0000,R-38256
P-18907,1.000,g,1.00000000,1.0000,R-38256
I-15193,1.000,BAR,1.00000000,1.0000,R-38263
I-15190,1.000,BAR,1.00000000,1.0000,R-38264
I-13795,1.000,CT,1.00000000,1.0000,R-38265
I-15189,1.000,BAR,1.00000000,1.0000,R-38270
I-1866,1.000,473ML,1.00000000,1.0000,R-38272
I-57543,1.000,each,1.00000000,1.0000,R-38280
I-31463,1.000,ea,1.00000000,1.0000,R-38487
I-57540,1.000,each,1.00000000,1.0000,R-38524
I-46622,1.000,ea,1.00000000,1.0000,R-38527
I-33981,1.000,ea,1.00000000,1.0000,R-38528
I-11363,0.800,CT,1.00000000,1.0000,R-38534
I-11364,0.200,CT,1.00000000,1.0000,R-38534
I-11362,0.500,CT,1.00000000,1.0000,R-38535
I-11365,0.500,CT,1.00000000,1.0000,R-38535
I-15191,1.000,BAR,1.00000000,1.0000,R-38536
I-12324,3.000,oz,0.02834950,1.0000,R-38537
I-13254,0.500,oz,0.06250000,1.0000,R-38537
I-2159,2.000,CT,1.00000000,1.0000,R-38537
I-4772,15.000,g,0.00416667,1.0000,R-38537
P-36662,3.000,oz,0.02834950,1.0000,R-38537
P-36663,2.000,fl oz,0.02840000,1.0000,R-38537
P-6975,3.000,oz,0.02834950,1.0000,R-38537
P-7119,3.000,oz,0.02834950,1.0000,R-38537
I-11361,1.000,CT,1.00000000,1.0000,R-38538
I-11365,1.000,CT,1.00000000,1.0000,R-38539
I-11362,1.000,CT,1.00000000,1.0000,R-38540
I-32082,1.000,BAR,1.00000000,1.0000,R-38541
I-19968,1.000,BAR,1.00000000,1.0000,R-38542
I-15192,1.000,BAR,1.00000000,1.0000,R-38543
I-4709,1.000,CT,1.00000000,1.0000,R-38544
I-15189,1.000,BAR,1.00000000,1.0000,R-38545
I-32229,1.000,ea,1.00000000,1.0000,R-38546
I-32227,1.000,ea,1.00000000,1.0000,R-38547
P-32659,170.000,g,0.00100000,1.0000,R-38665
P-55150,150.000,g,0.00100000,1.0000,R-38665
P-60813,1.000,ea,1.00000000,1.0000,R-38665
I-38717,1.000,CT,1.00000000,1.0000,R-38790
I-2778,1.000,CT,1.00000000,1.0000,R-38791
I-1392,1.000,CT,1.00000000,1.0000,R-38944
I-1406,1.000,CT,1.00000000,1.0000,R-38945
I-1404,1.000,CT,1.00000000,1.0000,R-38946
I-1867,1.000,473ML,1.00000000,1.0000,R-38948
I-13791,1.000,CT,1.00000000,1.0000,R-38949
I-38957,1.000,ea,1.00000000,1.0000,R-38960
I-38713,1.000,CT,1.00000000,1.0000,R-38961
I-13790,1.000,CT,1.00000000,1.0000,R-38962
I-2201,1.000,CT,1.00000000,1.0000,R-38965
I-38808,1.000,ea,1.00000000,1.0000,R-38975
I-38809,1.000,ea,1.00000000,1.0000,R-38976
I-37131,1.000,ea,1.00000000,1.0000,R-38984
I-3738,1.000,330ML,1.00000000,1.0000,R-39283
I-4255,0.167,CT,1.00000000,1.0000,R-39817
I-4456,0.167,CT,1.00000000,1.0000,R-39817
I-4459,0.167,CT,1.00000000,1.0000,R-39817
I-4462,0.167,lb,1.00000000,1.0000,R-39817
I-6775,0.167,CT,1.00000000,1.0000,R-39817
I-8042,0.167,CT,1.00000000,1.0000,R-39817
I-1041,1.000,bag,1.00000000,1.0000,R-39818
I-11517,1.000,bag,1.00000000,1.0000,R-39819
I-11519,1.000,bag,1.00000000,1.0000,R-39820
I-11518,1.000,bag,1.00000000,1.0000,R-39821
I-3221,1.000,bag,1.00000000,1.0000,R-39822
I-11516,1.000,bag,1.00000000,1.0000,R-39823
I-13790,1.000,CT,1.00000000,1.0000,R-39824
I-1388,1.000,CT,1.00000000,1.0000,R-39828
I-3191,1.000,PTN,1.00000000,1.0000,R-39829
I-3191,1.000,PTN,1.00000000,1.0000,R-39830
I-3191,1.000,PTN,1.00000000,1.0000,R-39831
I-13219,1.000,CT,1.00000000,1.0000,R-39832
I-19501,1.000,ea,1.00000000,1.0000,R-39833
I-38988,1.000,ea,1.00000000,1.0000,R-39834
I-38987,1.000,ea,1.00000000,1.0000,R-39835
I-19504,1.000,ea,1.00000000,1.0000,R-39837
I-19143,5.000,g,1.00000000,1.0000,R-39838
I-2174,2.000,oz,0.02650622,1.0000,R-39838
I-23753,5.000,g,0.00100000,1.0000,R-39838
I-26462,1.000,oz,28.34950000,1.0000,R-39838
I-3182,2.000,oz,0.02834950,1.0000,R-39838
I-3239,10.000,g,0.00100000,1.0000,R-39838
I-3671,0.500,fl oz,0.02840000,1.0000,R-39838
P-36648,3.000,oz,0.02834950,1.0000,R-39838
P-7736,2.000,oz,0.02834950,1.0000,R-39838
I-3191,1.000,PTN,1.00000000,1.0000,R-39840
I-13788,1.000,ea,1.00000000,1.0000,R-39841
I-1383,1.000,CT,1.00000000,1.0000,R-39842
P-44309,348.000,ml,1.00000000,1.0000,R-40466
I-10282,60.000,g,0.00220462,1.0000,R-40544
I-13409,50.000,g,0.00220462,1.0000,R-40544
I-23753,5.000,g,0.00100000,1.0000,R-40544
I-3368,7.000,ml,1.00000000,1.0000,R-40544
I-3388,15.000,ml,0.00100000,1.0000,R-40544
I-3625,1.000,g,1.00000000,1.0000,R-40544
I-3695,5.000,ml,0.00100000,1.0000,R-40544
P-18907,2.500,g,1.00000000,1.0000,R-40544
P-26898,20.000,g,0.00220462,1.0000,R-40544
P-44506,1.000,each,1.00000000,1.0000,R-40544
P-7078,85.000,g,0.00100000,1.0000,R-40544
P-7736,100.000,g,0.00100000,1.0000,R-40544
P-9857,75.000,g,0.00100000,1.0000,R-40544
I-2122,10.000,g,0.00100000,1.0000,R-40545
I-4896,15.000,g,0.00220462,1.0000,R-40545
I-6014,30.000,ml,0.00100000,1.0000,R-40545
P-10115,50.000,g,0.00100000,1.0000,R-40545
P-36571,40.000,ml,0.00100000,1.0000,R-40545
P-44506,1.000,each,1.00000000,1.0000,R-40545
P-51130,110.000,g,1.00000000,1.0000,R-40545
P-7736,125.000,g,0.00100000,1.0000,R-40545
P-8372,60.000,ml,0.00100000,1.0000,R-40545
P-9778,65.000,g,0.00100000,1.0000,R-40545
P-32692,60.000,g,0.00100000,1.0000,R-40569
P-40584,6.000,g,0.00100000,1.0000,R-40569
P-6975,175.000,g,0.00100000,1.0000,R-40569
P-7932,60.000,ml,1.00000000,1.0000,R-40569
P-9838,60.000,g,0.00100000,1.0000,R-40569
I-31126,1.000,each,1.00000000,1.0000,R-40586
P-26514,3.000,g,1.00000000,1.0000,R-40586
P-40582,45.000,g,0.00100000,1.0000,R-40586
P-40583,10.000,ml,0.00100000,1.0000,R-40586
P-40584,7.000,g,0.00100000,1.0000,R-40586
P-52035,2.000,g,1.00000000,1.0000,R-40586
P-9838,60.000,g,0.00100000,1.0000,R-40586
I-4341,0.010,CT,1.00000000,1.0000,R-40587
I-4918,5.000,g,0.00220462,1.0000,R-40587
P-28217,1.000,fl oz,0.02840000,1.0000,R-40587
P-36125,2.000,oz,0.02834950,1.0000,R-40587
P-40582,4.000,oz,0.02834950,1.0000,R-40587
P-40583,0.500,fl oz,0.02840000,1.0000,R-40587
P-40584,0.500,oz,0.02834950,1.0000,R-40587
P-6975,6.000,oz,0.02834950,1.0000,R-40587
P-40602,150.000,g,0.00100000,1.0000,R-40603
P-49584,125.000,ml,0.00100000,1.0000,R-40603
P-57302,15.000,g,1.00000000,1.0000,R-40603
P-8166,4.000,fl oz,0.02840000,1.0000,R-40603
I-2159,1.000,CT,1.00000000,1.0000,R-40618
I-3588,10.000,g,0.00100000,1.0000,R-40618
P-13019,0.500,ea,1.00000000,1.0000,R-40618
P-6975,90.000,g,0.00100000,1.0000,R-40618
P-7136,60.000,ml,0.00100000,1.0000,R-40618
P-7736,90.000,g,0.00100000,1.0000,R-40618
I-4558,30.000,g,0.00220462,1.0000,R-40621
I-4574,30.000,g,0.00220462,1.0000,R-40621
I-5021,35.000,g,0.00220462,1.0000,R-40621
P-10241,30.000,g,0.00100000,1.0000,R-40621
P-26884,120.000,g,0.00100000,1.0000,R-40621
P-46911,45.000,g,0.00100000,1.0000,R-40621
P-48495,3.000,g,1.00000000,1.0000,R-40621
P-55419,60.000,ml,0.00100000,1.0000,R-40621
P-9857,30.000,g,0.00100000,1.0000,R-40621
P-26067,50.000,ml,0.00100000,1.0000,R-40749
P-26182,170.000,g,0.00100000,1.0000,R-40749
P-26184,70.000,g,0.00100000,1.0000,R-40749
P-53834,0.500,CT,1.00000000,1.0000,R-40749
P-55818,90.000,g,0.00100000,1.0000,R-40749
P-26067,50.000,ml,0.00100000,1.0000,R-40750
P-26182,170.000,g,0.00100000,1.0000,R-40750
P-26184,140.000,g,0.00100000,1.0000,R-40750
P-53834,1.000,CT,1.00000000,1.0000,R-40750
P-55818,90.000,g,0.00100000,1.0000,R-40750
I-30178,0.500,SHEET,1.00000000,1.0000,R-40776
P-28255,5.000,ml,0.00100000,1.0000,R-40776
P-50531,12.000,g,1.00000000,1.0000,R-40776
P-50852,20.000,g,1.00000000,1.0000,R-40776
P-50883,40.000,g,0.00100000,1.0000,R-40776
P-9838,25.000,g,0.00100000,1.0000,R-40776
I-30178,0.500,SHEET,1.00000000,1.0000,R-40777
I-5130,12.000,g,0.00220462,1.0000,R-40777
P-28255,5.000,ml,0.00100000,1.0000,R-40777
P-34832,20.000,g,0.00100000,1.0000,R-40777
P-36623,10.000,ml,0.00100000,1.0000,R-40777
P-9838,25.000,g,0.00100000,1.0000,R-40777
I-21532,5.000,g,1.00000000,1.0000,R-40778
I-30178,1.000,SHEET,1.00000000,1.0000,R-40778
P-36616,30.000,g,0.00100000,1.0000,R-40778
P-36623,10.000,ml,0.00100000,1.0000,R-40778
P-38304,10.000,ml,0.00100000,1.0000,R-40778
P-50883,25.000,g,0.00100000,1.0000,R-40778
P-56933,5.000,g,1.00000000,1.0000,R-40778
P-9838,25.000,g,0.00100000,1.0000,R-40778
I-30178,1.000,SHEET,1.00000000,1.0000,R-40779
P-36619,10.000,ml,0.00100000,1.0000,R-40779
P-36623,6.000,ml,0.00100000,1.0000,R-40779
P-50883,20.000,g,0.00100000,1.0000,R-40779
P-56934,30.000,g,0.00100000,1.0000,R-40779
P-9838,25.000,g,0.00100000,1.0000,R-40779
I-17612,1.000,CT,1.00000000,1.0000,R-40879
I-11791,1.000,each,1.00000000,1.0000,R-40880
I-14039,1.000,bottle,1.00000000,1.0000,R-40882
I-14041,1.000,bottle,1.00000000,1.0000,R-40885
I-2267,1.000,473ML,1.00000000,1.0000,R-40889
I-1618,1.000,500ML,1.00000000,1.0000,R-40890
I-1037p,1.000,ea,1.00000000,1.0000,R-40891
I-1054p,1.000,CT,1.00000000,1.0000,R-40891
I-4764,1.000,CT,1.00000000,1.0000,R-40891
I-13205,1.000,CT,1.00000000,1.0000,R-41020
P-26090,170.000,g,0.00100000,1.0000,R-41086
P-33911,140.000,g,0.00100000,1.0000,R-41086
P-40972,100.000,g,0.00100000,1.0000,R-41086
P-41053,15.000,ml,0.00100000,1.0000,R-41086
I-32394,1.000,ea,1.00000000,1.0000,R-41178
I-32393,1.000,each,1.00000000,1.0000,R-41179
I-32397,1.000,ea,1.00000000,1.0000,R-41180
I-1398,1.000,CT,1.00000000,1.0000,R-41283
I-1671,1.000,bottle,1.00000000,1.0000,R-41284
I-41235,1.000,ea,1.00000000,1.0000,R-41292
I-41234,1.000,ea,1.00000000,1.0000,R-41293
I-41233,1.000,ea,1.00000000,1.0000,R-41296
I-14038,0.500,bottle,1.00000000,1.0000,R-41298
I-5968,0.500,bottle,1.00000000,1.0000,R-41298
I-37648,0.125,each,1.00000000,1.0000,R-41299
I-37649,0.125,each,1.00000000,1.0000,R-41299
I-37650,0.125,each,1.00000000,1.0000,R-41299
I-37651,0.125,each,1.00000000,1.0000,R-41299
I-37652,0.125,each,1.00000000,1.0000,R-41299
I-37653,0.125,each,1.00000000,1.0000,R-41299
I-37654,0.125,each,1.00000000,1.0000,R-41299
I-37655,0.125,each,1.00000000,1.0000,R-41299
I-30178,0.250,SHEET,1.00000000,1.0000,R-41308
I-4509,5.000,g,0.00220462,1.0000,R-41308
P-41306,35.000,g,0.00100000,1.0000,R-41308
P-51250,30.000,g,0.00100000,1.0000,R-41308
P-51525,100.000,g,0.00100000,1.0000,R-41308
P-53147,400.000,ml,0.00100000,1.0000,R-41308
P-54203,5.000,g,0.00100000,1.0000,R-41308
P-56068,15.000,g,0.00100000,1.0000,R-41308
P-9741,7.000,g,0.00100000,1.0000,R-41308
I-12418,12.000,g,0.00220462,1.0000,R-41489
I-40471,0.250,ea,1.00000000,1.0000,R-41589
I-40472,0.250,ea,1.00000000,1.0000,R-41589
I-40473,0.250,ea,1.00000000,1.0000,R-41589
I-40474,0.250,ea,1.00000000,1.0000,R-41589
I-41555,1.000,ea,1.00000000,1.0000,R-41597
I-41800,1.000,ea,1.00000000,1.0000,R-41599
I-2159,1.000,CT,1.00000000,1.0000,R-41812
I-3588,10.000,g,0.00100000,1.0000,R-41812
P-13019,0.500,ea,1.00000000,1.0000,R-41812
P-35875,3.000,fl oz,0.02840000,1.0000,R-41812
P-6975,3.000,oz,0.02834950,1.0000,R-41812
P-7136,2.000,fl oz,0.02840000,1.0000,R-41812
P-7736,3.000,oz,0.02834950,1.0000,R-41812
I-12324,3.000,oz,0.02834950,1.0000,R-41813
I-16215,50.000,g,0.00100000,1.0000,R-41813
I-21532,60.000,g,1.00000000,1.0000,R-41813
I-2159,1.000,CT,1.00000000,1.0000,R-41813
I-5021,1.000,oz,0.06250000,1.0000,R-41813
P-6975,3.000,oz,0.02834950,1.0000,R-41813
P-7736,3.000,oz,0.02834950,1.0000,R-41813
P-9710,1.000,oz,0.06250000,1.0000,R-41813
P-9714,1.000,lb,0.45359200,1.0000,R-41813
I-2141,1.000,oz,0.02834950,1.0000,R-41830
I-3623,5.000,g,1.00000000,1.0000,R-41830
I-4772,0.250,oz,0.11812301,1.0000,R-41830
P-7431,6.000,oz,0.06250000,1.0000,R-41830
P-8166,4.000,fl oz,0.02840000,1.0000,R-41830
R-54557,1.000,ea,1.00000000,1.0000,R-41830
I-10282,30.000,g,0.00220462,1.0000,R-41831
I-13409,30.000,g,0.00220462,1.0000,R-41831
I-23753,5.000,g,0.00100000,1.0000,R-41831
I-3368,30.000,ml,1.00000000,1.0000,R-41831
I-3388,45.000,ml,0.00100000,1.0000,R-41831
I-3625,1.000,g,1.00000000,1.0000,R-41831
I-3695,30.000,fl oz,0.02840000,1.0000,R-41831
I-4473,0.250,HEAD,1.00000000,1.0000,R-41831
I-4657,5.000,g,0.00220462,1.0000,R-41831
P-18907,2.500,g,1.00000000,1.0000,R-41831
P-44811,60.000,g,0.00100000,1.0000,R-41831
P-7078,90.000,g,0.00100000,1.0000,R-41831
P-7736,90.000,g,0.00100000,1.0000,R-41831
P-9857,90.000,g,0.00100000,1.0000,R-41831
I-47063,1.000,each,1.00000000,1.0000,R-41832
I-35767,1.000,each,1.00000000,1.0000,R-41833
P-42553,1.000,pak,1.00000000,1.0000,R-41842
P-42552,1.000,pak,1.00000000,1.0000,R-41843
P-42554,1.000,pak,1.00000000,1.0000,R-41844
P-42558,1.000,pak,1.00000000,1.0000,R-41845
P-42557,1.000,pak,1.00000000,1.0000,R-41846
P-42556,1.000,pak,1.00000000,1.0000,R-41847
I-41801,1.000,ea,1.00000000,1.0000,R-41888
I-41804,1.000,ea,1.00000000,1.0000,R-41889
I-41809,1.000,ea,1.00000000,1.0000,R-41890
I-19503,1.000,ea,1.00000000,1.0000,R-41891
I-19502,1.000,ea,1.00000000,1.0000,R-41892
I-19905,1.000,bag,1.00000000,1.0000,R-41893
I-19906,1.000,bag,1.00000000,1.0000,R-41894
I-41838,1.000,each,1.00000000,1.0000,R-41985
I-10605,1.000,CT,1.00000000,1.0000,R-42127
I-14177,40.000,g,0.00100000,1.0000,R-42127
I-3914,1.000,CT,1.00000000,1.0000,R-42127
P-27317,75.000,g,0.00100000,1.0000,R-42127
P-38556,10.000,g,0.00100000,1.0000,R-42127
P-48933,1.000,g,0.00100000,1.0000,R-42127
P-40602,125.000,g,0.00100000,1.0000,R-42254
P-57302,10.000,g,1.00000000,1.0000,R-42254
P-6989,6.000,fl oz,0.02840000,1.0000,R-42254
I-46940,1.000,CT,1.00000000,1.0000,R-42262
I-13968,1.000,ea,1.00000000,1.0000,R-42263
I-13969,1.000,CT,1.00000000,1.0000,R-42264
I-41738,1.000,each,1.00000000,1.0000,R-42265
I-41805,1.000,each,1.00000000,1.0000,R-42266
I-42141,1.000,pak,1.00000000,1.0000,R-42268
I-42142,1.000,pak,1.00000000,1.0000,R-42269
I-42140,1.000,pak,1.00000000,1.0000,R-42270
I-3191,1.000,PTN,1.00000000,1.0000,R-42300
I-42204,1.000,each,1.00000000,1.0000,R-42301
I-42197,0.500,ea,1.00000000,1.0000,R-42302
I-42198,0.500,each,1.00000000,1.0000,R-42302
I-42199,0.200,ea,1.00000000,1.0000,R-42303
I-42200,0.200,each,1.00000000,1.0000,R-42303
I-42201,0.200,ea,1.00000000,1.0000,R-42303
I-42202,0.200,ea,1.00000000,1.0000,R-42303
I-42203,0.200,ea,1.00000000,1.0000,R-42303
I-42194,0.500,each,1.00000000,1.0000,R-42304
I-42196,0.500,ea,1.00000000,1.0000,R-42304
I-42210,1.000,ea,1.00000000,1.0000,R-42305
I-2254,30.000,ml,0.00100000,1.0000,R-42493
I-3494,30.000,ml,0.00100000,1.0000,R-42493
I-2199,1.000,CT,1.00000000,1.0000,R-42548
I-11662,1.000,CT,1.00000000,1.0000,R-42549
I-4712,1.000,CT,1.00000000,1.0000,R-42550
I-2202,1.000,CT,1.00000000,1.0000,R-42551
I-2194,1.000,CT,1.00000000,1.0000,R-42573
I-34618,1.000,ea,1.00000000,1.0000,R-43028
I-17205,1.000,BASKET,1.00000000,1.0000,R-43299
I-1641,1.000,L,1.00000000,1.0000,R-43363
I-4849,75.000,g,0.00220462,1.0000,R-43694
P-42510,20.000,ml,0.00100000,1.0000,R-43694
P-43674,10.000,ml,0.00100000,1.0000,R-43694
P-43699,55.000,g,1.00000000,1.0000,R-43694
P-45055,30.000,g,0.00100000,1.0000,R-43694
P-46439,50.000,g,0.00100000,1.0000,R-43694
P-43637,1.000,ea,1.00000000,1.0000,R-43697
I-17159,50.000,g,0.00220462,1.0000,R-43698
I-4347,50.000,g,0.00263158,1.0000,R-43698
I-4534,30.000,g,0.00220462,1.0000,R-43698
I-4556,25.000,g,0.00220462,1.0000,R-43698
I-4589,10.000,g,0.00220462,1.0000,R-43698
I-4849,55.000,g,0.00220462,1.0000,R-43698
P-36571,35.000,ml,0.00100000,1.0000,R-43698
P-43699,30.000,g,1.00000000,1.0000,R-43698
P-43700,5.000,g,1.00000000,1.0000,R-43698
I-4509,10.000,g,0.00220462,1.0000,R-43738
P-26390,150.000,g,0.00100000,1.0000,R-43738
P-26514,2.000,g,1.00000000,1.0000,R-43738
P-34298,15.000,g,0.00100000,1.0000,R-43738
P-35255,15.000,g,1.00000000,1.0000,R-43738
P-35733,2.000,g,1.00000000,1.0000,R-43738
P-43737,1.000,each,1.00000000,1.0000,R-43738
P-43918,60.000,ml,0.00100000,1.0000,R-43738
P-51582,15.000,g,0.00100000,1.0000,R-43738
I-21532,10.000,g,1.00000000,1.0000,R-43867
I-31126,2.000,each,1.00000000,1.0000,R-43867
I-3392,4.000,ml,0.00100000,1.0000,R-43867
I-4737,60.000,g,0.00220462,1.0000,R-43867
P-36089,20.000,g,0.00100000,1.0000,R-43867
P-7932,20.000,ml,1.00000000,1.0000,R-43867
P-9738,15.000,g,0.00100000,1.0000,R-43867
P-9838,120.000,g,0.00100000,1.0000,R-43867
P-28369,1.000,ea,1.00000000,1.0000,R-43880
P-28371,40.000,g,1.00000000,1.0000,R-43880
P-28373,1.000,un,1.00000000,1.0000,R-43880
P-43857,50.000,g,0.03527399,1.0000,R-43880
P-28369,1.000,ea,1.00000000,1.0000,R-43884
P-28371,40.000,g,1.00000000,1.0000,R-43884
P-28373,1.000,un,1.00000000,1.0000,R-43884
P-50862,50.000,g,0.00100000,1.0000,R-43884
P-28369,1.000,ea,1.00000000,1.0000,R-43885
P-28371,40.000,g,1.00000000,1.0000,R-43885
P-28373,1.000,un,1.00000000,1.0000,R-43885
P-50861,70.000,g,0.00100000,1.0000,R-43885
P-28369,1.000,ea,1.00000000,1.0000,R-43886
P-28371,40.000,g,1.00000000,1.0000,R-43886
P-28373,1.000,un,1.00000000,1.0000,R-43886
P-43860,40.000,g,0.03527399,1.0000,R-43886
I-4509,25.000,g,0.00220462,1.0000,R-43902
P-43901,50.000,ml,1.00000000,1.0000,R-43902
P-44585,1.000,ea,19.80000000,1.0000,R-43902
P-44753,60.000,g,0.00100000,1.0000,R-43902
P-46791,140.000,g,1.00000000,1.0000,R-43902
P-48495,4.000,g,1.00000000,1.0000,R-43902
P-7565,15.000,ml,0.00100000,1.0000,R-43902
P-44728,2.000,g,1.00000000,1.0000,R-43914
P-56685,240.000,ml,0.00100000,1.0000,R-43914
I-6443,5.000,ml,0.03381406,1.0000,R-43922
P-29128,180.000,ml,0.00100000,1.0000,R-43922
P-44749,90.000,g,0.00100000,1.0000,R-43922
P-48495,10.000,g,1.00000000,1.0000,R-43922
P-49760,60.000,g,0.00100000,1.0000,R-43922
P-50581,180.000,g,0.00100000,1.0000,R-43922
P-61904,60.000,g,0.00100000,1.0000,R-43922
I-62736,1.000,ea,1.00000000,1.0000,R-43964
P-26633,20.000,g,0.00100000,1.0000,R-43964
P-47684,30.000,ml,0.00100000,1.0000,R-43964
P-51130,140.000,g,1.00000000,1.0000,R-43964
P-9838,10.000,g,0.00100000,1.0000,R-43964
I-9341,1.000,CT,1.00000000,1.0000,R-44024
P-18907,0.500,g,1.00000000,1.0000,R-44024
P-26055,90.000,g,0.00100000,1.0000,R-44024
P-26069,20.000,g,1.00000000,1.0000,R-44024
P-34892,15.000,ml,0.00100000,1.0000,R-44024
P-44592,65.000,g,0.00100000,1.0000,R-44024
P-43638,1.000,ea,1.00000000,1.0000,R-44306
I-1152,1.000,CT,1.00000000,1.0000,R-44316
I-4463,10.000,g,0.00220462,1.0000,R-44316
P-26055,125.000,g,0.00100000,1.0000,R-44316
P-41547,20.000,ml,0.00100000,1.0000,R-44316
P-41573,75.000,g,0.00100000,1.0000,R-44316
P-43346,10.000,g,0.00100000,1.0000,R-44316
P-44335,120.000,g,0.00100000,1.0000,R-44316
P-46546,20.000,g,0.00100000,1.0000,R-44316
P-56398,50.000,g,0.00100000,1.0000,R-44316
I-30178,0.500,SHEET,1.00000000,1.0000,R-44324
P-26514,2.000,g,1.00000000,1.0000,R-44324
P-42504,20.000,g,1.00000000,1.0000,R-44324
P-42510,60.000,ml,0.00100000,1.0000,R-44324
P-44749,60.000,g,0.00100000,1.0000,R-44324
P-53003,80.000,g,0.00100000,1.0000,R-44324
P-9838,70.000,g,0.00100000,1.0000,R-44324
I-3589,3.000,g,0.00220462,1.0000,R-44328
P-43674,10.000,ml,0.00100000,1.0000,R-44328
P-48495,5.000,g,1.00000000,1.0000,R-44328
P-48933,10.000,g,0.00100000,1.0000,R-44328
P-52997,115.000,g,0.00100000,1.0000,R-44328
I-3524,20.000,g,0.00100000,1.0000,R-44376
P-52943,2.000,g,1.00000000,1.0000,R-44376
P-6975,170.000,g,0.00100000,1.0000,R-44376
P-7337,275.000,g,0.00100000,1.0000,R-44376
P-47377,5.000,g,1.00000000,1.0000,R-44379
P-65253,125.000,g,0.00100000,1.0000,R-44379
P-7093,100.000,g,0.00100000,1.0000,R-44379
P-70984,1.000,ea,1.00000000,1.0000,R-44379
I-4724,1.000,g,0.00220462,1.0000,R-44388
P-44386,1.000,PTN,1.00000000,1.0000,R-44388
P-45057,175.000,g,0.00100000,1.0000,R-44388
I-37476,0.500,g,1.00000000,1.0000,R-44394
P-13842,125.000,g,0.00100000,1.0000,R-44394
P-24750,5.000,g,0.00100000,1.0000,R-44394
P-26062,35.000,g,0.00100000,1.0000,R-44394
P-35874,125.000,g,0.00100000,1.0000,R-44394
P-44392,1.000,each,1.00000000,1.0000,R-44394
P-7136,35.000,ml,0.00100000,1.0000,R-44394
I-8238,1.000,ea,1.00000000,1.0000,R-44499
I-6443,5.000,ml,0.03381406,1.0000,R-44511
P-44505,350.000,ml,0.00100000,1.0000,R-44511
P-44506,0.500,each,1.00000000,1.0000,R-44511
P-44510,3.000,g,1.00000000,1.0000,R-44511
P-55548,40.000,g,0.00100000,1.0000,R-44511
P-43954,4.000,g,0.00220462,1.0000,R-44515
P-44512,1.000,each,1.00000000,1.0000,R-44515
I-37476,5.000,g,1.00000000,1.0000,R-44520
I-6443,8.000,ml,0.03381406,1.0000,R-44520
P-44517,80.000,g,0.00100000,1.0000,R-44520
I-9341,2.000,CT,1.00000000,1.0000,R-44583
P-26140,15.000,g,0.00100000,1.0000,R-44583
P-44651,10.000,g,0.00100000,1.0000,R-44583
P-50720,15.000,g,0.00100000,1.0000,R-44583
P-52620,1.000,piece,1.00000000,1.0000,R-44583
P-8205,55.000,g,0.00100000,1.0000,R-44583
P-36780,1.000,ea,1.00000000,1.0000,R-44591
I-3588,15.000,g,0.00100000,1.0000,R-44593
I-40944,10.000,g,1.00000000,1.0000,R-44593
P-13842,125.000,g,0.00100000,1.0000,R-44593
P-44392,1.000,each,1.00000000,1.0000,R-44593
P-44592,80.000,g,0.00100000,1.0000,R-44593
P-44781,15.000,ml,0.00100000,1.0000,R-44593
P-56942,20.000,g,0.00100000,1.0000,R-44593
P-24750,2.000,g,0.00100000,1.0000,R-44634
P-44392,2.000,each,1.00000000,1.0000,R-44634
P-44506,1.000,each,1.00000000,1.0000,R-44634
P-44630,100.000,ml,0.00100000,1.0000,R-44634
