Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
SQR,Vegan Pad Thai,R-44350,SQR|Vegan Pad Thai,OK - SQUARE MEAL,164.5,213.74477202884268,1.076611871454468,0.3530687789950032,83.44,980.47,129.94,0.65,50.72,596.03,0.21,Green,Green
SQR,Vegan Pad Thai +2,R-45202,SQR|Vegan Pad Thai +2,OK - SQUARE MEAL,675.5,790.8481461348345,3.621970638959733,1.2555623934398952,330.23,1940.96,117.08,0.54,48.89,287.34,0.19,Green,Green
SQR,Vegan Pad Thai+1,R-45201,SQR|Vegan Pad Thai+1,OK - SQUARE MEAL,530.5,642.2819346583921,3.086640845560892,1.0296927197185548,262.64,1742.78,121.07,0.58,49.51,328.52,0.19,Green,Green
SQR,Vegan,R-50370,SQR|Vegan|Southern Kale,OK - SQUARE MEAL,205.0,121.24316734693876,1.212661836734694,0.4476191020408163,6.39,274.87,59.14,0.59,3.12,134.08,0.22,Green,Green
SQR,VeganMenudo 325g,R-50450,SQR|VeganMenudo 325g,OK - SQUARE MEAL,343.0,410.5008406916783,2.721665419729749,1.4065205957248024,9.73,314.19,119.68,0.79,2.84,91.6,0.41,Green,Green
SQR,VeganMenudo+1,R-51584,SQR|VeganMenudo+1,OK - SQUARE MEAL,483.0,593.3203608826168,3.1344462157362667,1.572156615405984,81.07,525.29,122.84,0.65,16.78,108.76,0.33,Green,Green
SQR,VeganMenudo+2,R-51316,SQR|VeganMenudo+2,OK - SQUARE MEAL,623.0,776.1398810735554,3.5472270117427844,1.737792635087166,152.42,736.39,124.58,0.57,24.47,118.2,0.28,Green,Green
SQR,Vegetable Lasagna,R-56122,SQR|Vegetable Lasagna,OK - SQUARE MEAL,302.0,852.3310554631767,8.716157855619727,0.0,137.32,6678.26,282.23,2.89,45.47,2211.34,0.0,Yellow,Yellow
SQR,Vegetable Lasagna+1,R-37083,SQR|Vegetable Lasagna+1,OK - SQUARE MEAL,414.75,1078.0270722512869,10.8067084355888,1.485728124650418,169.51,8154.53,259.92,2.61,40.87,1966.13,0.36,Yellow,Yellow
SQR,Vegetable Lasagna+2,R-37084,SQR|Vegetable Lasagna+2,OK - SQUARE MEAL,527.5,1303.7230890393962,12.897259015557871,1.6596699996504185,201.7,9630.8,247.15,2.44,38.24,1825.74,0.31,Yellow,Yellow
SQR,Vegetable Pot Pie,R-57356,SQR|Vegetable Pot Pie,OK - SQUARE MEAL,454.00000000000006,422.9134868246368,4.7652808352685305,0.6888548929804614,42.16,1763.54,93.15,1.05,9.29,388.44,0.15,Green,Green
SQR,Vegetable Pot Pie +1,R-58861,SQR|Vegetable Pot Pie +1,OK - SQUARE MEAL,424.00000000000006,409.2027701094067,4.423937222552547,0.736247085257113,34.09,1562.24,96.51,1.04,8.04,368.45,0.17,Green,Green
SQR,Vegetable Tagine,R-53169,SQR|Vegetable Tagine|Popup,OK - SQUARE MEAL,690.0000000000002,744.4696853894286,3.6754442206010594,2.320647698207441,215.42,1998.43,107.89,0.53,31.22,289.63,0.34,Green,Green
SQR,Vegetarian Biryani,R-67986,SQR|Vegetarian Biryani,OK - SQUARE MEAL,222.5,353.60847333854235,2.448340974739979,1.139671383672337,78.58,1565.27,158.93,1.1,35.32,703.49,0.51,Green,Green
SQR,Vegetarian Fajita,R-56467,SQR|Vegetarian Fajita,OK - SQUARE MEAL,248.75000351750123,478.4411062845587,3.9137595673203887,1.5729087361712184,72.24,2884.59,192.34,1.57,29.04,1159.63,0.63,Yellow,Yellow
SQR,Vegetarian Gyoza,R-32938,SQR|Vegetarian Gyoza,OK - SQUARE MEAL,147.50000000000026,139.24625000000026,1.628125000000003,0.0,34.61,1094.93,94.4,1.1,23.46,742.33,0.0,Green,Green
SQR,Vegetarian Gyoza +1,R-40747,SQR|Vegetarian Gyoza +1,OK - SQUARE MEAL,292.5000000000002,389.0470058718457,6.073744733024015,0.5700373500159484,84.76,1444.64,133.01,2.08,28.98,493.89,0.19,Green,Green
SQR,Vegetarian Gyoza +2,R-40748,SQR|Vegetarian Gyoza +2,OK - SQUARE MEAL,437.5000000000002,638.8477617436913,10.519364466048028,1.1400747000318967,134.92,1794.34,146.02,2.4,30.84,410.13,0.26,Green,Green
SQR,Vegetarian Lasagna 250g,R-28396,SQR|Vegetarian Lasagna 250g,OK - SQUARE MEAL,302.0,852.3310554631767,8.716157855619727,1.3117862496504171,137.32,6678.26,282.23,2.89,45.47,2211.34,0.43,Yellow,Yellow
SQR,Vegetarian Newberg +1,R-55577,SQR|Vegetarian Newberg +1,OK - SQUARE MEAL,330.0,521.6072699974212,3.072835459066191,0.0,55.82,1330.36,158.06,0.93,16.92,403.14,0.0,Green,Green
SQR,Vegetarian Newberg +2,R-55578,SQR|Vegetarian Newberg +2,OK - SQUARE MEAL,450.0,630.1751913221738,3.833149301863137,0.0,99.36,1598.51,140.04,0.85,22.08,355.22,0.0,Green,Green
SQR,Warm Ciabatta,R-50087,SQR|Warm Ciabatta,OK - SQUARE MEAL,0.5,0.76125,0.0074,0.0024449999999999,0.21,6.41,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
SQR,Warm Citrus Sorghum ,R-38555,SQR|Warm Citrus Sorghum ,OK - SQUARE MEAL,125.0,157.8051848044358,0.684319537791282,0.5706601921775083,20.48,403.28,126.24,0.55,16.38,322.62,0.46,Green,Green
SQR,Warm Potato Salad,R-59571,SQR|Warm Potato Salad,OK - SQUARE MEAL,150.0,255.80295234035805,1.523268851473625,0.6571969265565372,8.17,525.76,170.54,1.02,5.45,350.51,0.44,Green,Green
SQR,West Coast Chowder,R-60573,SQR|West Coast Chowder,OK - SQUARE MEAL,352.0,1404.588347467631,15.368178657527691,1.9109526598801967,273.76,4204.03,399.03,4.37,77.77,1194.33,0.54,Red,Yellow
SQR,West Coast Chowder +1,R-61429,SQR|West Coast Chowder +1,OK - SQUARE MEAL,426.1875,1455.7678330601634,16.010125573112106,2.098883751600976,278.75,4420.38,341.58,3.76,65.41,1037.19,0.49,Yellow,Yellow
SQR,West Coast Chowder +2,R-66020,SQR|West Coast Chowder +2,OK - SQUARE MEAL,500.37500000000006,1506.947318652696,16.652072488696522,2.2868148433217548,283.74,4636.74,301.16,3.33,56.71,926.65,0.46,Yellow,Yellow
SQR,Western Frittata,R-60393,SQR|Western Frittata,OK - SQUARE MEAL,228.0,1851.4458646330777,20.4582401350858,2.9726403178167167,233.7,10458.84,812.04,8.97,102.5,4587.21,1.3,Red,Red
SQR,Wild Mush Barley Ris,R-53235,SQR|Wild Mush Barley Ris|JB,OK - SQUARE MEAL,270.0,707.8756700937599,5.44999042656,0.951465237696,171.95,3038.04,262.18,2.02,63.69,1125.2,0.35,Yellow,Yellow
SQR,Wilted Greens Portion,R-41135,SQR|Wilted Greens Portion,OK - SQUARE MEAL,125.0,118.82422474489798,1.2554393112244897,0.4542015867346938,8.62,391.42,95.06,1.0,6.9,313.14,0.36,Green,Green
SQR,Yam & Kidney Bean Stew,R-45012,SQR|Yam & Kidney Bean Stew,OK - SQUARE MEAL,278.0,430.4851151147742,1.8961140508135572,0.7867556282766728,8.69,354.13,154.85,0.68,3.13,127.38,0.28,Green,Green
SQR,Yam & Kidney Bean Stew +1,R-45144,SQR|Yam & Kidney Bean Stew +1,OK - SQUARE MEAL,373.0,569.9979698766789,2.198787860337367,1.026081104467149,67.85,528.92,152.81,0.59,18.19,141.8,0.28,Green,Green
SQR,Yam & Kidney Bean Stew +2,R-45145,SQR|Yam & Kidney Bean Stew +2,OK - SQUARE MEAL,468.0,709.5108246385837,2.5014616698611767,1.2654065806576251,127.01,703.7,151.6,0.53,27.14,150.36,0.27,Green,Green
SQR,Zaatar Chicken Cutlet,R-68127,SQR|Zaatar Chicken Cutlet,OK - SQUARE MEAL,270.0,760.4929525583144,13.084249232623002,2.074435129408729,95.28,3475.32,281.66,4.85,35.29,1287.16,0.77,Yellow,Yellow
SQR,Zaatar Eggplant Cutlet,R-68134,SQR|Zaatar Eggplant Cutlet,OK - SQUARE MEAL,370.0,550.2607303360921,4.692796241170012,1.4856188900924854,103.45,4895.25,148.72,1.27,27.96,1323.04,0.4,Green,Yellow
SQRSalmon Laksa +1,,R-56865,SQRSalmon Laksa +1,OK - SQUARE MEAL,625.0,1488.9097640348025,12.453809875901856,1.4558106371935269,364.08,2247.17,238.23,1.99,58.25,359.55,0.23,Yellow,Green
SQU,Chayote Salad Tostadas+2,R-50440,SQU|Chayote Salad Tostadas+2,OK - SQUARE MEAL,439.0,817.5875710430172,4.977427443931996,2.751118766573066,121.93,3060.47,186.24,1.13,27.77,697.15,0.63,Green,Yellow
SQU,PASTABAR,R-56150,SQU|PASTABAR|TOM|MEATBALL,OK - SQUARE MEAL,300.00000000000006,6389.09427190114,51.53922120683025,19.397945045969763,280.13,10367.95,2129.7,17.18,93.38,3455.98,6.47,Red,Red
SQU,PASTABAR,R-56149,SQU|PASTABAR|TOMATO,OK - SQUARE MEAL,151.00000000000009,228.49557190114012,2.4437212068302467,0.5568950459697648,30.23,1232.91,151.32,1.62,20.02,816.5,0.37,Green,Green
SRQ,Beef Short Ribs+2,R-51466,SRQ|Beef Short Ribs+2,OK - SQUARE MEAL,420.0,7585.660884270679,61.07306098918465,22.8093147619079,311.72,11765.5,1806.11,14.54,74.22,2801.31,5.43,Red,Red
SRQ,Salmon Dill,R-57381,SRQ|Salmon Dill|+1,OK - SQUARE MEAL,280.0,755.3683574853839,7.746881088645857,1.4905993926473886,219.22,1290.38,269.77,2.77,78.29,460.85,0.53,Yellow,Yellow
SS,Nasi Goreng,R-54422,SS|Nasi Goreng,OK - GLOBAL KITCHEN ,505.5,653.6097432303854,4.031836071096754,1.4950673555336924,170.53,1493.3,129.3,0.8,33.73,295.41,0.3,Green,Green
SS,POP,R-64218,SS|POP|BBQ chicken mac&cheese,SPECIALS,475.0,1554.1183535225668,33.90092953651543,3.8653129610473815,158.44,2622.22,327.18,7.14,33.36,552.05,0.81,Yellow,Red
SS,POP,R-59575,SS|POP|Leek|Caesar,SPECIALS,350.0,948.5537484863958,8.319822454931986,2.130083964625846,120.76,5537.88,271.02,2.38,34.5,1582.25,0.61,Yellow,Yellow
SS,POP,R-64217,SS|POP|mac,OK - GRILL KITCHEN FEATURES,150.0,376.0210236971358,3.886579077439887,0.5604474399988175,71.56,3354.14,250.68,2.59,47.71,2236.09,0.37,Yellow,Yellow
SS,POP,R-64378,SS|POP|MAC|CHICK,OK - GLOBAL KITCHEN ,280.0,436.9803148159554,4.0761272059369205,0.9250548209647372,63.89,2544.04,156.06,1.46,22.82,908.59,0.33,Green,Green
SS,POP,R-59576,SS|POP|Pave|Farfalle,SPECIALS,373.0,987.985468370339,10.256356009355873,1.8196952950454195,182.93,7851.54,264.88,2.75,49.04,2104.97,0.49,Yellow,Yellow
SS,POP,R-59574,SS|POP|Quinoa|Calypso,SPECIALS,480.0,573.142335620143,2.765345997368292,3.047415082027624,56.12,1154.99,119.4,0.58,11.69,240.62,0.63,Green,Green
SS,POP,R-64434,SS|POP|VEG mac&cheese,SPECIALS,250.0,412.59272217959176,3.954077387755102,0.9167589755101916,63.47,2521.76,165.04,1.58,25.39,1008.7,0.37,Green,Yellow
SS,POP,R-64380,SS|POP|VEG|GUMBO2,SPECIALS,630.5,693.0229763902826,6.434366167892769,2.2042445700800712,69.79,2764.88,109.92,1.02,11.07,438.52,0.35,Green,Green
SS,POP,R-63971,SS|POP|Vegan Gumbo with Okra,OK - CUSTOM KITCHEN,126860.0,261172.79202471732,1074.0082259301728,1855.854481309099,2290.61,129350.85,205.87,0.85,1.81,101.96,1.46,Yellow,Yellow
SS,POP,R-63969,SS|POP|Vegan Rice and Beans,OK - SQUARE MEAL,9200.509,8367.629197162509,24.93067101974601,32.28710607177596,1611.89,5701.75,90.95,0.27,17.52,61.97,0.35,Green,Green
SS,POP,R-64384,SS|POP|VEGAN|RICE|BEANS2,SPECIALS,357.0,376.2513913606708,1.313466180973702,1.4552209596171772,78.02,365.99,105.39,0.37,21.85,102.52,0.41,Green,Green
STEW,Cioppino,R-65523,STEW|Cioppino,OK - SQUARE MEAL,418.37500000000006,1214.975742142017,12.615449277164908,1.458229412162097,251.63,3008.02,290.4,3.02,60.14,718.98,0.35,Yellow,Yellow
STORM CHICKEN BURRITO,,R-52535,STORM CHICKEN BURRITO,OK - SANDWICH KITCHEN,430.00000000000017,999.8311583268152,14.840010544489044,0.0,118.07,2417.22,232.52,3.45,27.46,562.14,0.0,Yellow,Green
STORM VEG BURRITO,,R-52536,STORM VEG BURRITO,OK - SANDWICH KITCHEN,385.00000000000017,588.5799750013311,3.805432041733158,0.0,98.97,2427.81,152.88,0.99,25.71,630.6,0.0,Green,Green
STORM,Blk Bn sweet Pot Wrap,R-60322,STORM|Blk Bn sweet Pot Wrap,SPECIALS,445.00000000000017,545.1520913572978,4.294623761599392,2.0825488677204884,59.94,1744.31,122.51,0.97,13.47,391.98,0.47,Green,Green
STORM,Blk Bn Sweet Pot Wrap +1,R-59719,STORM|Blk Bn Sweet Pot Wrap +1,SPECIALS,575.0000000000002,713.3661996906311,4.565711261599392,2.0825488677204884,63.32,1840.86,124.06,0.79,11.01,320.15,0.36,Green,Green
STORM,ChickpeJackfruit Nug ,R-60323,STORM|ChickpeJackfruit Nug ,SPECIALS,400.0,539.8222652593877,2.855956030579388,2.470124866262557,18.91,615.65,134.96,0.71,4.73,153.91,0.62,Green,Green
STORM,ChickpeJackfruit Nug +1,R-59721,STORM|ChickpeJackfruit Nug +1,SPECIALS,530.0,708.036373592721,3.127043530579388,2.470124866262557,22.29,712.2,133.59,0.59,4.21,134.38,0.47,Green,Green
STORM,Mush Lent CheeseBurg +1,R-59720,STORM|Mush Lent CheeseBurg +1,SPECIALS,653.0000000000011,983.178583333335,7.155390000000018,1.5154909999999946,122.53,4965.19,150.56,1.1,18.76,760.37,0.23,Green,Green
STORM,"Pear ""Turnover""",R-59718,"STORM|Pear ""Turnover""",SPECIALS,130.0,168.21410833333334,0.2710875,0.2381011666666667,3.38,96.55,129.4,0.21,2.6,74.27,0.18,Green,Green
STRAWBERRY CORE,,R-63612,STRAWBERRY CORE,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
STRAWBERRY PANCAKES,,R-62980,STRAWBERRY PANCAKES,OK - GRILL KITCHEN BREAKFAST,360.0,425.1133737843552,2.3930773895627016,0.0,60.0,2800.12,118.09,0.66,16.67,777.81,0.0,Green,Green
SUGAR COOKIE - HEART,,R-65812,SUGAR COOKIE - HEART,FOOD - SEASONAL,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
SWG,Muffaletta ,R-56968,SWG|Muffaletta ,OK - GRILL KITCHEN DAY,438.0000000000039,2116.411982153852,26.24115815384621,4.69422683076921,418.43,13522.22,483.2,5.99,95.53,3087.26,1.07,Red,Red
TACO,Chicken Fajita,R-61626,TACO|Chicken Fajita,SPECIALS,612.5000000000019,1028.3808346655808,13.223826196997477,3.082479415911079,225.7,6458.39,167.9,2.16,36.85,1054.43,0.5,Green,Yellow
TACO,Chicken Fajita,R-61627,TACO|Chicken Fajita|ADD,SPECIALS,315.50000000000097,525.9097502959991,6.655660944675101,1.5492538995358416,113.07,3237.16,166.69,2.11,35.84,1026.04,0.49,Green,Yellow
TACO,Picadillo Beef,R-61628,TACO|Picadillo Beef,SPECIALS,592.5000000000019,2139.7859938736906,18.584467945336648,2.5094232191806465,262.42,8390.07,361.15,3.14,44.29,1416.05,0.42,Yellow,Yellow
TACO,Picadillo Beef,R-61629,TACO|Picadillo Beef|ADD,SPECIALS,300.50000000000097,1076.342539372969,9.263944351156953,1.2473466980175596,131.16,4193.33,358.18,3.08,43.65,1395.45,0.42,Yellow,Yellow
TACO,Pulled Jackfruit,R-61580,TACO|Pulled Jackfruit,OK - SQUARE MEAL,407.5000000000008,599.8935072968503,4.987479659878416,1.852220549739911,128.31,3933.96,147.21,1.22,31.49,965.39,0.45,Green,Green
TACO,Spinach Feta,R-61630,TACO|Spinach Feta,SPECIALS,582.5000000000019,950.8018229259166,9.455282152207609,2.6439621117112284,232.91,7709.91,163.23,1.62,39.98,1323.59,0.45,Green,Yellow
TACO,Spinach Feta,R-61631,TACO|Spinach Feta|ADD,SPECIALS,305.50000000000097,490.7492942652579,4.8283972613710775,1.3385825795268254,117.26,3884.13,160.64,1.58,38.38,1271.4,0.44,Green,Yellow
TACO,Tempura Prawn,R-61574,TACO|Tempura Prawn,OK - SQUARE MEAL,418.0000000000008,1782.363522623653,9.195843150086226,2.0204973650874294,223.42,6835.32,426.4,2.2,53.45,1635.24,0.48,Red,Yellow
TART,Leek & Smoked Cheese,R-60318,TART|Leek & Smoked Cheese,OK - VEGETARIAN KITCHEN,155.0,491.8032856632666,4.827303999149673,0.9157374911564582,71.14,3202.86,317.29,3.11,45.9,2066.36,0.59,Yellow,Yellow
TEST,Carnitas,R-59247,TEST|Carnitas|portion,SPECIALS,500.0,5655.663285043859,82.81386936695905,12.019111491812817,909.21,27240.56,1131.13,16.56,181.84,5448.11,2.4,Red,Red
TEST,Chorizo,R-60978,TEST|Chorizo|House Made,SPECIALS,1000.0,7771.773076923076,102.77042307692312,16.358869230769155,1409.76,42780.34,777.18,10.28,140.98,4278.03,1.64,Red,Red
TEST,Cochinita Pibil,R-59248,TEST|Cochinita Pibil|portion,SPECIALS,500.0,7030.500062857143,94.99849914285714,15.029339542857072,1293.51,38765.28,1406.1,19.0,258.7,7753.06,3.01,Red,Red
TEST,Pastor Chicken,R-61573,TEST|Pastor Chicken|BV,SPECIALS,500.0,3732.899028721805,89.80445630576442,9.406407095739343,349.67,3017.05,746.58,17.96,69.93,603.41,1.88,Red,Red
TEST,Pastor Taco,R-59249,TEST|Pastor Taco|portion,SPECIALS,500.0,7612.827600150376,101.23302773433583,16.199264238596413,1378.24,41523.62,1522.57,20.25,275.65,8304.72,3.24,Red,Red
THANKSGIVING ONION GRAVY,,R-64095,THANKSGIVING ONION GRAVY,OK - SQUARE MEAL,90.0,65.13972382236003,1.1260467815436803,0.1410219177000493,2.95,100.13,72.38,1.25,3.28,111.26,0.16,Green,Green
THANKSGIVING PUMPKIN PIE,,R-30673,THANKSGIVING PUMPKIN PIE,OK - SQUARE MEAL,145.00000000000696,220.7625000000106,2.1460000000001034,0.7090500000000195,60.78,1859.15,152.25,1.48,41.92,1282.17,0.49,Green,Yellow
TIRAMISU,Pumpkin Gingersnap.,R-65535,TIRAMISU|Pumpkin Gingersnap.,OK - BAKERY/DESSERT,174.0,679.5648333333334,6.999974999999999,0.8537408333333252,94.56,4431.52,390.55,4.02,54.34,2546.85,0.49,Red,Red
TOAST,Blistered Tomato,R-68211,TOAST|Blistered Tomato,OK - VEGETARIAN KITCHEN,575.0000000000189,954.2335290667562,8.159208469303088,2.8630597385214025,214.5,7079.52,165.95,1.42,37.3,1231.22,0.5,Green,Yellow
TOFU JAMBALAYA,,R-66092,TOFU JAMBALAYA,OK - GLOBAL KITCHEN ,272.0,280.4300218418562,1.928945787260493,0.0,41.04,686.53,103.1,0.71,15.09,252.4,0.0,Green,Green
TRUCK,3 Bean Chili,R-60989,TRUCK|3 Bean Chili,OK - FOOD TRUCK(Food),475.00000000000045,1200.4999038540338,10.74390823881595,3.247229534698986,141.98,6821.76,252.74,2.26,29.89,1436.16,0.68,Yellow,Yellow
TRUCK,Add Philly Beef,R-61274,TRUCK|Add Philly Beef|March,OK - FOOD TRUCK(Food),86.0,2507.8491493424035,19.967539619551523,7.690994265558076,100.69,3680.07,2916.1,23.22,117.08,4279.15,8.94,Red,Red
TRUCK,Add Salmon,R-61275,TRUCK|Add Salmon|March,OK - FOOD TRUCK(Food),60.0,374.6654887966477,5.27258608196429,0.5232143137005293,118.54,636.26,624.44,8.79,197.57,1060.43,0.87,Red,Red
TRUCK,Add Togarashi Tuna,R-61280,TRUCK|Add Togarashi Tuna,OK - FOOD TRUCK(Food),60.0,384.4644421768708,4.712790544217686,0.6604983265306121,105.47,566.45,640.77,7.85,175.78,944.08,1.1,Red,Red
TRUCK,BBQ Jackfruit,R-60552,TRUCK|BBQ Jackfruit|add on,OK - FOOD TRUCK(Food),90.0,92.57867492474492,0.4472094593112244,0.1580579030867346,1.11,27.09,102.87,0.5,1.23,30.1,0.18,Green,Green
TRUCK,BBQ Pulled Pork Sand,R-60554,TRUCK|BBQ Pulled Pork Sand,OK - FOOD TRUCK(Food),418.0000000000012,2312.3132651812093,29.46807697446117,5.065294003912058,415.0,12527.36,553.18,7.05,99.28,2996.98,1.21,Red,Red
TRUCK,Buffalo fries,R-60857,TRUCK|Buffalo fries,OK - FOOD TRUCK(Food),247.0,302.83720493880213,2.658048725135417,0.4342383989568857,19.68,1231.09,122.61,1.08,7.97,498.42,0.18,Green,Green
TRUCK,Chick Wings,R-44779,TRUCK|Chick Wings|W/O Gluten,OK - FOOD TRUCK(Food),525.5,2067.298565110465,47.617688341862944,5.7299390512462205,154.52,489.53,393.4,9.06,29.4,93.16,1.09,Red,Red
TRUCK,Chicken Pot Pie,R-61123,TRUCK|Chicken Pot Pie,SPECIALS,343.0,3055.9929038065634,24.648118004820084,9.332620848798967,188.24,6584.63,890.96,7.19,54.88,1919.72,2.72,Red,Red
TRUCK,Chili Cheese Fries,R-61273,TRUCK|Chili Cheese Fries|March,OK - FOOD TRUCK(Food),440.0,903.9122198993216,7.325866118162944,1.857149522897973,76.02,4787.49,205.43,1.66,17.28,1088.07,0.42,Yellow,Yellow
TRUCK,Chips Salsa Queso,R-60979,TRUCK|Chips Salsa Queso|SIDE,OK - FOOD TRUCK(Food),300.0,824.0303885513695,6.309302488657525,1.615824582317066,67.99,2850.74,274.68,2.1,22.66,950.25,0.54,Yellow,Yellow
TRUCK,Chowder chili corn,R-61269,TRUCK|Chowder chili corn|March,SPECIALS,325.0,1613.5761201056418,8.99759263634883,1.8225883334598376,45.65,6797.46,496.48,2.77,14.05,2091.53,0.56,Red,Red
TRUCK,Classic clam Chowder ,R-60981,TRUCK|Classic clam Chowder ,OK - FOOD TRUCK(Food),363.0,1977.5941425298931,13.474600474115324,2.2724789663363425,78.11,8474.55,544.79,3.71,21.52,2334.59,0.63,Red,Red
TRUCK,Coconut prawns,R-61271,TRUCK|Coconut prawns|March,SPECIALS,240.5,3220.341275969724,21.386972338256037,2.0464660721158645,276.55,9719.53,1339.02,8.89,114.99,4041.38,0.85,Red,Red
TRUCK,crispy chicken burger,R-60821,TRUCK|crispy chicken burger|SP,SPECIALS,368.0000000000012,1082.5608169351192,19.30596201676313,3.038713864036147,146.08,3266.06,294.17,5.25,39.7,887.52,0.83,Yellow,Yellow
TRUCK,crispy eggplant sand,R-61003,TRUCK|crispy eggplant sand|SP,SPECIALS,474.0000000000012,756.3864392892955,7.407586664644906,1.3059008678452824,118.25,4763.26,159.58,1.56,24.95,1004.91,0.28,Green,Green
TRUCK,Crispy fish sandwich,R-60867,TRUCK|Crispy fish sandwich,OK - FOOD TRUCK(Food),295.00000000000045,696.1559492292147,8.240158010871438,1.3415616071664211,187.9,2400.0,235.99,2.79,63.69,813.56,0.45,Yellow,Yellow
TRUCK,Edamame Salad,R-61282,TRUCK|Edamame Salad|,OK - FOOD TRUCK(Food),320.5,304.07291621980704,2.2988730616633646,0.8624169876395618,38.47,942.32,94.87,0.72,12.0,294.02,0.27,Green,Green
TRUCK,Feature Fish Taco,R-60549,TRUCK|Feature Fish Taco|2pc,OK - FOOD TRUCK(Food),743.7000000000024,3270.575284600884,18.13739604696396,0.0,411.34,12321.61,439.77,2.44,55.31,1656.8,0.0,Red,Yellow
TRUCK,Fish & Chips,R-55819,TRUCK|Fish & Chips|2pc,OK - FOOD TRUCK(Food),555.5,1192.935759455958,12.811947536653696,2.3068291661319136,253.26,2552.78,214.75,2.31,45.59,459.55,0.42,Yellow,Green
TRUCK,Folded Chicken Bacon csr,R-56513,TRUCK|Folded Chicken Bacon csr,OK - FOOD TRUCK(Food),268.0000005600008,1520.0802346441149,25.15370051791664,3.5759714157154905,203.55,6031.88,567.19,9.39,75.95,2250.7,1.33,Red,Red
TRUCK,GrilledCheese,R-60569,TRUCK|GrilledCheese|Bacon Avo,OK - FOOD TRUCK(Food),280.00000056000016,1864.5405720451363,21.193007876433526,3.212422457233309,300.53,11626.12,665.91,7.57,107.33,4152.19,1.15,Red,Red
TRUCK,Grl Cheese & Tom Soup,R-60558,TRUCK|Grl Cheese & Tom Soup|,OK - FOOD TRUCK(Food),661.0000005600002,2270.235369446842,24.330537334773474,0.0,324.24,13649.76,343.45,3.68,49.05,2065.02,0.0,Yellow,Yellow
TRUCK,Hearty Chili,R-61138,TRUCK|Hearty Chili|w tortilla,OK - FOOD TRUCK(Food),375.0,956.3930709492312,8.110364696686531,3.246913529125224,131.08,5657.62,255.04,2.16,34.95,1508.7,0.87,Yellow,Yellow
TRUCK,Hotdog,R-61502,TRUCK|Hotdog|Smokie,OK - FOOD TRUCK(Food),188.00000000000037,1209.104123704044,15.282922547245986,2.470201773287667,206.56,6198.51,643.14,8.13,109.87,3297.08,1.31,Red,Red
TRUCK,Hotdog,R-61503,TRUCK|Hotdog|Veg,OK - FOOD TRUCK(Food),156.0,894.4961237040403,11.03332254724594,1.7975617732876628,148.63,4462.74,573.39,7.07,95.28,2860.73,1.15,Red,Red
TRUCK,Jackfruit Cheesesteak,R-60865,TRUCK|Jackfruit Cheesesteak,OK - FOOD TRUCK(Food),269.25,631.2412468358198,4.862561294700162,1.2387629396383997,59.72,2894.0,234.44,1.81,22.18,1074.84,0.46,Yellow,Yellow
TRUCK,Lemon Truffle,R-44915,TRUCK|Lemon Truffle|March,OK - FOOD TRUCK(Food),282.0,368.4907957109036,3.329888662969717,0.6973797165322416,33.12,1717.97,130.67,1.18,11.74,609.21,0.25,Green,Green
TRUCK,Loaded Swt Potato Fries,R-60530,TRUCK|Loaded Swt Potato Fries,OK - FOOD TRUCK(Food),401.0,610.7818511657082,5.438422911423835,0.8632598250223961,49.99,3174.39,152.31,1.36,12.47,791.62,0.22,Green,Green
TRUCK,Loaded Tot-chos,R-60864,TRUCK|Loaded Tot-chos,OK - FOOD TRUCK(Food),305.0,589.2917766699642,5.398997459953083,0.6850471443013957,60.71,3697.4,193.21,1.77,19.9,1212.26,0.22,Yellow,Yellow
TRUCK,Lobster & Prawn roll ,R-60863,TRUCK|Lobster & Prawn roll ,OK - FOOD TRUCK(Food),73.0,451.9157901854493,1.661732064465681,0.1747250608035922,23.73,957.29,619.06,2.28,32.51,1311.36,0.24,Red,Yellow
TRUCK,Mac & Cheese,R-60550,TRUCK|Mac & Cheese,OK - FOOD TRUCK(Food),430.0,1067.184290460345,10.967195034717165,1.6244280993411002,201.61,9300.49,248.18,2.55,46.89,2162.9,0.38,Yellow,Yellow
TRUCK,Mac & Cheese,R-61140,TRUCK|Mac & Cheese|sml,OK - FOOD TRUCK(Food),355.0,951.3903149402272,9.029605162040488,1.6910639010117308,165.72,7624.69,268.0,2.54,46.68,2147.8,0.48,Yellow,Yellow
TRUCK,Meatball Sandwich,R-60861,TRUCK|Meatball Sandwich,OK - FOOD TRUCK(Food),169.0,3675.60213026941,30.478671549442623,0.6585577319747666,190.42,7757.55,2174.91,18.03,112.67,4590.27,0.39,Red,Red
