Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
BEV,Milk,R-39832,BEV|Milk|Rice|Chocolate,BEVERAGE,1.0,2.5345,0.0053,0.00217,1.57,4.63,253.45,0.53,157.0,463.0,0.22,Yellow,Green
BEV,Milk,R-12397,BEV|Milk|Soy|Asst,BEVERAGE,1.0,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08,Green,Green
BEV,Moriyama,R-56036,BEV|Moriyama|Latte Caffe Milk,BEVERAGE,1.0,16.6995,0.0027,0.02162,0.03,0.34,1669.95,0.27,3.0,34.0,2.16,Red,Red
BEV,Moriyama,R-56034,BEV|Moriyama|Latte Matcha Milk,BEVERAGE,1.0,4.0163,0.0162,0.0036899999999999,0.02,17.6,401.63,1.62,2.0,1760.0,0.37,Red,Yellow
BEV,Moriyama,R-56035,BEV|Moriyama|Latte Tea,BEVERAGE,1.0,4.0163,0.0162,0.0036899999999999,0.02,17.6,401.63,1.62,2.0,1760.0,0.37,Red,Yellow
BEV,Pop,R-13185,BEV|Pop|Bulk 12oz,BEVERAGE,360.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-38115,BEV|Pop|Canada Dry|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-38116,BEV|Pop|Coke Classic|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-63840,BEV|Pop|Coke Diet Black|500ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-38117,BEV|Pop|Coke Diet|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-38119,BEV|Pop|Coke Life|500ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-64152,BEV|Pop|Coke Tst Vanilla|500ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-62931,BEV|Pop|Coke Vanilla|500ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-38122,BEV|Pop|Coke Zero|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-43363,BEV|Pop|Coke|1 liter,BEVERAGE,1000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-49835,BEV|Pop|Coke|2 liter,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-38120,BEV|Pop|Fanta|473ml,BEVERAGE,473.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-46353,BEV|Pop|Fresca|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-63839,BEV|Pop|Ginger Ale Diet|500ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-64450,BEV|Pop|Karma|Apple,BEVERAGE,1.0,0.3581,0.0027,0.00061,0.11,1.02,35.81,0.27,11.0,102.0,0.06,Green,Green
BEV,Pop,R-64747,BEV|Pop|Karma|Berry,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-64749,BEV|Pop|Karma|Cherry,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-64750,BEV|Pop|Karma|Peach,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-64449,BEV|Pop|Karma|Pear,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Pop,R-40890,BEV|Pop|Root Beer Barq's|500ml,BEVERAGE,500.0,476.75,4.66,0.65,3.5,13.65,95.35,0.93,0.7,2.73,0.13,Green,Green
BEV,Pop,R-63838,BEV|Pop|Sprite Zero|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Pop,R-38118,BEV|Pop|Sprite|500ml,BEVERAGE,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Powerade,R-64151,BEV|Powerade|Blue Rasp|710ml,BEVERAGE,1.0,9.3703,0.00675,0.031,0.02,0.22,937.03,0.68,2.0,22.0,3.1,Red,Red
BEV,Powerade,R-47496,BEV|Powerade|Fruit Punch|710ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Powerade,R-47497,BEV|Powerade|Grape|710ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Powerade,R-47495,BEV|Powerade|Mix Berry|710ml,BEVERAGE,1.0,9.3703,0.00675,0.031,0.02,0.22,937.03,0.68,2.0,22.0,3.1,Red,Red
BEV,Rise Kombucha,R-56008,BEV|Rise Kombucha|Blueberry,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Rise Kombucha,R-56005,BEV|Rise Kombucha|Ginger,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Spa Water Full Menu,R-49832,BEV|Spa Water Full Menu|COST,BEVERAGE,167400.0,3256.772988220677,17.95034044507067,5.840351929463803,410.36,13168.06,1.95,0.01,0.25,7.87,0.0,Green,Green
BEV,Tea,R-41299,BEV|Tea|Hot|Asst,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tea,R-63857,BEV|Tea|Hot|Asst|Ceramic Cup,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tonica Kombucha,R-56040,BEV|Tonica Kombucha|Blueberry,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tonica Kombucha,R-56009,BEV|Tonica Kombucha|Grapefruit,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tonica Kombucha,R-56027,BEV|Tonica Kombucha|Green Tea,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tonica Kombucha,R-56004,BEV|Tonica Kombucha|Mango,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tonica Kombucha,R-55997,BEV|Tonica Kombucha|Original,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Tonica Kombucha,R-56072,BEV|Tonica Kombucha|Peach,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Vitasoy,R-22974,BEV|Vitasoy|Asst,BEVERAGE,1.0,1.47168,0.000744,0.0075299999999999,0.01,0.04,147.17,0.07,1.0,4.0,0.75,Green,Green
BEV,Vitasoy,R-47491,BEV|Vitasoy|Black Soy,BEVERAGE,1.0,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08,Green,Green
BEV,Vitasoy,R-52673,BEV|Vitasoy|Ceylon Lemon,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Vitasoy,R-47492,BEV|Vitasoy|Chocolate,BEVERAGE,1.0,10.456,0.0027,0.06896,0.02,0.22,1045.6,0.27,2.0,22.0,6.9,Red,Red
BEV,Vitasoy,R-48906,BEV|Vitasoy|Chrysanthemum,BEVERAGE,1.0,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24,Green,Green
BEV,Vitasoy,R-47964,BEV|Vitasoy|Coconut,BEVERAGE,1.0,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08,Green,Green
BEV,Vitasoy,R-47490,BEV|Vitasoy|Currant,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Vitasoy,R-53162,BEV|Vitasoy|Honey,BEVERAGE,1.0,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24,Green,Green
BEV,Vitasoy,R-53072,BEV|Vitasoy|Lemon Tea,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Vitasoy,R-47965,BEV|Vitasoy|Low Sugar,BEVERAGE,1.0,1.6414,0.0,0.00239,0.01,0.07,164.14,0.0,1.0,7.0,0.24,Green,Green
BEV,Vitasoy,R-47493,BEV|Vitasoy|Lychee,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Vitasoy,R-49511,BEV|Vitasoy|Malt,BEVERAGE,1.0,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08,Green,Green
BEV,Vitasoy,R-47489,BEV|Vitasoy|Mango,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Vitasoy,R-54029,BEV|Vitasoy|Melon,BEVERAGE,1.0,0.489,0.00237,0.00078,0.0,0.01,48.9,0.24,0.0,1.0,0.08,Green,Green
BEV,Water Active,R-45987,BEV|Water Active|Black Cherry,BEVERAGE,450.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water Active,R-46356,BEV|Water Active|Lemon Lime,BEVERAGE,450.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water Active,R-45811,BEV|Water Active|Orange Mango,BEVERAGE,450.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-56308,BEV|Water|AHA|Blueberry Pom,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-56127,BEV|Water|AHA|Peach Honey,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-56073,BEV|Water|AHA|Watermelon Lime,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-39283,BEV|Water|Coconut|Blue Monkey,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-45801,BEV|Water|Coconut|Zico|1ltr,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-37677,BEV|Water|Dasani|591ml,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-45799,BEV|Water|Evian|1 liter,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-45800,BEV|Water|Evian|591ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-63847,BEV|Water|Smart Alkaline,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-63844,BEV|Water|Smart Antioxidant,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-52509,BEV|Water|Smart Sparkle|591ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-63841,BEV|Water|Smart Sport|700ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-63843,BEV|Water|Smart|1 ltr,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-41284,BEV|Water|Smart|591ml,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-50479,BEV|Water|Vitamin|Energy,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-37754,BEV|Water|Vitamin|Essential,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-37753,BEV|Water|Vitamin|Focus,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-56124,BEV|Water|Vitamin|Lemon Squeez,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-37762,BEV|Water|Vitamin|Mega,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-37752,BEV|Water|Vitamin|Multi V,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-37747,BEV|Water|Vitamin|Rise,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-37714,BEV|Water|Vitamin|Shine,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-64389,BEV|Water|Vitamin|Squeeze,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Water,R-37751,BEV|Water|Vitamin|XOXOX,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Water,R-37750,BEV|Water|Vitamin|XXX,BEVERAGE,591.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.1,0.1,0.0,Green,Green
BEV,Wild Tea Kombucha,R-56106,BEV|Wild Tea Kombucha|Cola,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Wild Tea Kombucha,R-56313,BEV|Wild Tea Kombucha|Crm Soda,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Wild Tea Kombucha,R-56026,BEV|Wild Tea Kombucha|Orange,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Wild Tea Kombucha,R-56512,BEV|Wild Tea Kombucha|Rootbeer,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-41597,BEV|Yerba Mate|Bluephoria,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-20309,BEV|Yerba Mate|Bulk 12oz,BEVERAGE,354.882,0.0,0.0,0.0,0.39,0.39,0.0,0.0,0.11,0.11,0.0,Green,Green
BEV,Yerba Mate,R-20308,BEV|Yerba Mate|Bulk 16oz,BEVERAGE,473.176,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.11,0.11,0.0,Green,Green
BEV,Yerba Mate,R-40880,BEV|Yerba Mate|Classic Gold,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-37765,BEV|Yerba Mate|Cranberry Pom,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-37826,BEV|Yerba Mate|Enlighten Mint,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-41985,BEV|Yerba Mate|Grapefruit Ging,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-37764,BEV|Yerba Mate|Lemon Elation,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-38039,BEV|Yerba Mate|Revel Berry,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yerba Mate,R-63862,BEV|Yerba Mate|Unsweetened,BEVERAGE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
BEV,Yogurt Drink,R-45977,BEV|Yogurt Drink|Asst,BEVERAGE,1.0,2.9782,0.02607,0.00226,0.26,13.0,297.82,2.61,26.0,1300.0,0.23,Yellow,Yellow
BVSTO - Wild Mushroom Ragout,,R-46646,BVSTO - Wild Mushroom Ragout,GV - FLEX BC,190.0,361.5178578562886,2.783374989888008,0.8918477484768013,50.64,2966.08,190.27,1.46,26.65,1561.09,0.47,Green,Yellow
BVSTO -Bannock Portion,,R-46642,BVSTO -Bannock Portion,GV - FLEX BC,175.0,523.8870011745654,4.5185358860723,0.8901823591315609,66.3,2667.3,299.36,2.58,37.89,1524.17,0.51,Yellow,Yellow
BVSTO- Wild & Brown Rice Pilaf,,R-46647,BVSTO- Wild & Brown Rice Pilaf,GV - FLEX BC,172.00000000000276,209.37036000000336,0.6607741235286958,0.358527222222228,82.0,419.49,121.73,0.38,47.67,243.89,0.21,Green,Green
CAL,Black bean soup,R-54947,CAL|Black bean soup|AAD,GV - CALIENTE,405.0,643.1420012125442,3.701983172131417,3.714583459069521,53.62,1724.42,158.8,0.91,13.24,425.78,0.92,Green,Green
CAL,Bowl,R-44394,CAL|Bowl|Cabo,GV - CALIENTE BRUNCH,375.5,1727.3951584669596,22.80963639236332,3.38543635386773,283.79,8690.54,460.03,6.07,75.58,2314.39,0.9,Red,Red
CAL,Bowl,R-44593,CAL|Bowl|Cozumel Brunch,GV - CALIENTE BRUNCH,315.0,1628.7410617769608,21.236488826136814,3.3604909966087715,280.93,9135.56,517.06,6.74,89.18,2900.18,1.07,Red,Red
CAL,Bowl,R-55154,CAL|Bowl|Guacamole|AAD,GV - CALIENTE,345.0,578.3920678936013,3.4207066302877305,1.6538119734472767,116.05,3044.46,167.65,0.99,33.64,882.45,0.48,Green,Green
CAL,Bowl,R-62018,CAL|Bowl|Havana|Add Chicken,GV - CALIENTE,430.0,1123.346510492505,15.557442425094884,3.665973391269053,126.1,779.27,261.24,3.62,29.33,181.23,0.85,Yellow,Yellow
CAL,Bowl,R-64909,CAL|Bowl|Havana|Add Scallop,GV - CALIENTE,390.0,745.5730444629573,6.246079516892555,2.301882693708658,83.66,692.32,191.17,1.6,21.45,177.52,0.59,Yellow,Green
CAL,Bowl,R-35896,CAL|Bowl|Havana|Plant based,GV - CALIENTE,415.0,771.878077428712,2.823088061109983,2.7123803554369275,84.03,685.6,185.99,0.68,20.25,165.2,0.65,Green,Green
CAL,Bowl,R-35900,CAL|Bowl|Latino|AAD,GV - CALIENTE,390.0,701.93347338344,3.1716726189234548,3.1458516840920057,73.58,1894.48,179.98,0.81,18.87,485.76,0.81,Green,Green
CAL,Bowl,R-44635,CAL|Bowl|Milagro Brunch,GV - CALIENTE BRUNCH,431.0,1246.8504513693322,20.39826129563842,3.9771644540139057,177.89,999.12,289.29,4.73,41.27,231.81,0.92,Yellow,Yellow
CAL,Bowl,R-59593,CAL|Bowl|Mojo Pork,GV - CALIENTE,420.0,1495.119561354379,14.310914636220671,4.162232423697476,247.25,5602.67,355.98,3.41,58.87,1333.97,0.99,Yellow,Yellow
CAL,bowl,R-57069,CAL|bowl|pozole,GV - CALIENTE,380.0,1807.6455433919969,19.60513375404793,4.480560989965993,265.76,8263.52,475.7,5.16,69.94,2174.61,1.18,Red,Red
CAL,Bowl,R-68790,CAL|Bowl|Pozole-tots|AAD,GV - CALIENTE,382.0,1692.74695949183,19.37595339867996,4.032581534312087,238.94,7205.78,443.13,5.07,62.55,1886.33,1.06,Red,Red
CAL,Bowl,R-56647,CAL|Bowl|Quesadillia||AAD,SPECIALS,268.00000000000034,521.5350791791049,4.840860986948365,1.5054012604828129,97.35,3651.36,194.6,1.81,36.32,1362.45,0.56,Yellow,Yellow
CAL,Bowl,R-17487,CAL|Bowl|Roja-tots|AAD,GV - CALIENTE,442.0,883.0916295384316,11.543172251769818,1.5103444108197115,117.67,3444.71,199.79,2.61,26.62,779.35,0.34,Yellow,Yellow
CAL,Bowl,R-61839,CAL|Bowl|Scramble-Mexi,GV - CALIENTE BRUNCH,385.0,955.2248120388796,10.487117586744109,2.511734477912351,210.14,3400.03,248.11,2.72,54.58,883.12,0.65,Yellow,Yellow
CAL,Bowl,R-44634,CAL|Bowl|Siesta|AAD,GV - CALIENTE BRUNCH,487.0,1182.132416988051,12.052916527113336,3.367993285902382,148.77,4013.12,242.74,2.47,30.55,824.05,0.69,Yellow,Yellow
CAL,Enchilada,R-46511,CAL|Enchilada|Jalepeno ricotta,GV - CALIENTE,617.0000000000009,1015.7121336513706,10.265612701765924,2.4668966826285224,163.42,5883.83,164.62,1.66,26.49,953.62,0.4,Green,Yellow
CAL,Enchilada,R-54196,CAL|Enchilada|Spinach feta|AAD,SPECIALS,262.00000000000045,729.9170153087954,7.405297813356551,1.368801950266067,140.61,5680.33,278.59,2.83,53.67,2168.06,0.52,Yellow,Yellow
CAL,Pork breakfast bowl,R-61851,CAL|Pork breakfast bowl,GV - CALIENTE,505.0,1998.3809302714703,23.33006813293657,4.431383709495411,375.51,8617.67,395.72,4.62,74.36,1706.47,0.88,Red,Red
CAL,Quesadilla,R-46549,CAL|Quesadilla|black bean tofu,GV - CALIENTE FEATURE,308.00000000000034,666.4086725892655,6.535055672772738,1.3298938014306636,126.98,5218.91,216.37,2.12,41.23,1694.45,0.43,Yellow,Yellow
CAL,Rst Pepper Quesadilla,R-69619,CAL|Rst Pepper Quesadilla|AAD,SPECIALS,213.00000000000048,552.0112407470124,5.284607835913192,1.4466954152316127,102.67,4162.45,259.16,2.48,48.2,1954.2,0.68,Yellow,Yellow
CAL,Sauce,R-45067,CAL|Sauce|Salsa Verde,GV - CALIENTE,30.0,96.90741767156857,0.3551037026937941,0.3793693881755486,4.07,177.41,323.02,1.18,13.57,591.37,1.26,Yellow,Yellow
CAL,Side,R-44784,CAL|Side|Brown Rice Chipotle,GV - CALIENTE BRUNCH,130.0,155.23292208622107,0.3848589468694737,0.1354774736507368,94.76,281.63,119.41,0.3,72.89,216.64,0.1,Green,Green
CAL,Side,R-44889,CAL|Side|Chips & Salsa,GV - CALIENTE,230.50000000000253,56.273559000000624,1.3075950000000145,0.0737084400000008,2.16,111.79,24.41,0.57,0.94,48.5,0.03,Green,Green
CAL,Side,R-44515,CAL|Side|Corn Elote,GV - CALIENTE,169.00000000000165,115.81329258116403,0.8913057304067573,0.1806480801568751,7.23,227.37,68.53,0.53,4.28,134.54,0.11,Green,Green
CAL,Side,R-44791,CAL|Side|Guacamole,GV - CALIENTE,45.0,20.240545819862533,0.1196287551408008,0.0370470013518402,0.19,1.73,44.98,0.27,0.42,3.84,0.08,Green,Green
CAL,Side,R-47363,CAL|Side|Pico de Gallo,GV - CALIENTE,120.0,85.66949056677247,1.0970150574011956,0.0459073223538487,8.5,480.35,71.39,0.91,7.08,400.29,0.04,Green,Green
CAL,Side,R-44520,CAL|Side|Potato Los Cabos,GV - CALIENTE BRUNCH,93.0,125.77602511013215,0.936407268722467,0.2499899559471365,1.41,26.19,135.24,1.01,1.52,28.16,0.27,Green,Green
CAL,Side,R-36628,CAL|Side|Rice&Beans,GV - CALIENTE,120.0,187.80008888421057,0.6298119875228054,0.9110566118362572,36.7,178.02,156.5,0.52,30.58,148.35,0.76,Green,Green
CAL,Side,R-45102,CAL|Side|Sauce Corn Salsa,GV - CALIENTE,22.0,31.58204051584328,0.1903066324887831,0.0783989257958624,1.35,30.98,143.55,0.87,6.14,140.82,0.36,Green,Green
CAL,Side,R-46335,CAL|Side|Spanish Potatoes,GV - CALIENTE,93.0,125.77602511013215,0.936407268722467,0.2499899559471365,1.41,26.19,135.24,1.01,1.52,28.16,0.27,Green,Green
CAL,Soup,R-53289,CAL|Soup|Mexican Veggie|350ml,GV - CALIENTE,405.0,348.0144282804159,3.1201413740760806,1.0518266442883797,60.35,1988.21,85.93,0.77,14.9,490.92,0.26,Green,Green
CAL,SOUP,R-35269,CAL|SOUP|Quinoa Tortilla|350ml,FOOD,545.0,444.1092156417572,3.1541463508703123,1.2197353183220143,85.81,2726.38,81.49,0.58,15.74,500.25,0.22,Green,Green
CAL,Soup,R-52755,CAL|Soup|SP,GV - CALIENTE,408.0,810.6535975842311,15.220743333527718,2.2781246724942994,92.29,1911.86,198.69,3.73,22.62,468.59,0.56,Yellow,Yellow
CAL,Soup,R-50329,CAL|Soup|SP1,GV - CALIENTE,320.0,112.8225667310154,1.1616524749570196,0.273092805973293,7.79,333.61,35.26,0.36,2.43,104.25,0.09,Green,Green
CAL,Soup,R-50339,CAL|Soup|SP2,GV - CALIENTE,1000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,Green,Green
CAL,Soup,R-65938,CAL|Soup|Tortilla + pork belly,GV - CALIENTE,460.0,812.9743656889416,9.356704595910935,2.0391687501252966,146.01,4430.98,176.73,2.03,31.74,963.26,0.44,Green,Yellow
CAL,Soup,R-44511,CAL|Soup|Tortilla Chicken|350,GV - CALIENTE,418.0,886.7751680141083,16.38995003974841,2.5353480622014217,95.82,1963.01,212.15,3.92,22.92,469.62,0.61,Yellow,Yellow
CAL,Soup,R-64102,CAL|Soup|Tortilla veggie|AAD,GV - CALIENTE,408.0,372.14976109117447,3.043346746969948,1.1770359930356895,52.36,1831.8,91.21,0.75,12.83,448.97,0.29,Green,Green
CAL,taco,R-68789,CAL|taco|Bean& Hominy(1)|AAD,GV - CALIENTE,357.00000000000097,580.4813941035198,4.521889980993979,2.1996572254970523,105.26,3226.77,162.6,1.27,29.48,903.86,0.62,Green,Yellow
